pitch,channel,on,off
52,0,68.87499982063802,68.9999998203125
44,1,68.9999998203125,69.49999981901041
44,0,68.9999998203125,69.49999981901041
55,0,69.12499981998698,69.24999981966145
61,0,69.24999981966145,69.37499981933594
55,0,69.37499981933594,69.49999981901041
56,1,69.49999981901041,69.99999981770833
64,0,69.49999981901041,69.6249998186849
55,0,69.6249998186849,69.74999981835937
61,0,69.74999981835937,69.87499981803386
55,0,69.87499981803386,69.99999981770833
64,0,69.99999981770833,70.12499981738281
55,0,70.12499981738281,70.24999981705729
44,1,70.24999981705729,70.49999981640624
61,0,70.24999981705729,70.37499981673177
55,0,70.37499981673177,70.49999981640624
44,1,70.49999981640624,70.99999981510416
44,0,70.49999981640624,70.99999981510416
55,0,70.62499981608073,70.7499998157552
61,0,70.7499998157552,70.87499981542969
55,0,70.87499981542969,70.99999981510416
56,1,70.99999981510416,71.49999981380208
64,0,70.99999981510416,71.12499981477865
55,0,71.12499981477865,71.24999981445312
61,0,71.24999981445312,71.3749998141276
55,0,71.3749998141276,71.49999981380208
64,0,71.49999981380208,71.62499981347656
55,0,71.62499981347656,71.74999981315104
44,1,71.74999981315104,71.9999998125
61,0,71.74999981315104,71.87499981282552
55,0,71.87499981282552,71.9999998125
44,1,71.9999998125,72.49999981119792
44,0,71.9999998125,72.49999981119792
56,0,72.12499981217448,72.24999981184897
61,0,72.24999981184897,72.37499981152344
56,0,72.37499981152344,72.49999981119792
56,1,72.49999981119792,72.74999981054688
63,0,72.49999981119792,72.6249998108724
56,0,72.6249998108724,72.99999980989584
61,0,72.74999981054688,72.87499981022135
56,0,72.87499981022135,72.99999980989584
63,0,72.99999980989584,73.12499980957031
56,0,73.12499980957031,73.2499998092448
44,1,73.2499998092448,73.49999980859376
61,0,73.2499998092448,73.37499980891927
56,0,73.37499980891927,73.49999980859376
44,1,73.49999980859376,73.99999980729167
44,0,73.49999980859376,73.99999980729167
54,0,73.62499980826823,73.74999980794271
60,0,73.74999980794271,73.87499980761719
54,0,73.87499980761719,73.99999980729167
56,1,73.99999980729167,74.49999980598959
63,0,73.99999980729167,74.12499980696614
54,0,74.12499980696614,74.24999980664063
60,0,74.24999980664063,74.3749998063151
54,0,74.3749998063151,74.49999980598959
63,0,74.49999980598959,74.62499980566406
54,0,74.62499980566406,74.74999980533855
44,1,74.74999980533855,74.9999998046875
60,0,74.74999980533855,74.87499980501302
54,0,74.87499980501302,74.9999998046875
49,1,74.9999998046875,75.24999980403646
49,0,74.9999998046875,75.12499980436198
61,0,75.12499980436198,75.24999980403646
49,1,75.24999980403646,75.49999980338542
59,0,75.24999980403646,75.37499980371093
57,0,75.37499980371093,75.49999980338542
52,1,75.49999980338542,75.74999980273438
56,0,75.49999980338542,75.6249998030599
61,0,75.6249998030599,75.74999980273438
56,1,75.74999980273438,75.99999980208334
56,0,75.74999980273438,75.87499980240885
54,0,75.87499980240885,75.99999980208334
61,1,75.99999980208334,76.49999980078125
52,0,75.99999980208334,76.12499980175781
56,0,76.12499980175781,76.2499998014323
52,0,76.2499998014323,76.37499980110677
51,0,76.37499980110677,76.49999980078125
49,0,76.49999980078125,76.62499980045573
61,0,76.62499980045573,76.74999980013021
49,1,76.74999980013021,76.99999979947917
56,0,76.74999980013021,76.87499979980468
54,0,76.87499979980468,76.99999979947917
52,1,76.99999979947917,77.24999979882813
52,0,76.99999979947917,77.12499979915364
56,0,77.12499979915364,77.24999979882813
56,1,77.24999979882813,77.49999979817709
52,0,77.24999979882813,77.3749997985026
51,0,77.3749997985026,77.49999979817709
61,1,77.49999979817709,77.74999979752604
49,0,77.49999979817709,77.62499979785156
52,0,77.62499979785156,77.74999979752604
49,1,77.74999979752604,77.999999796875
49,0,77.74999979752604,77.87499979720052
47,0,77.87499979720052,77.999999796875
54,1,77.999999796875,78.24999979622396
46,0,77.999999796875,78.49999979557292
54,0,78.12499979654947,78.49999979557292
61,0,78.24999979622396,78.37499979589843
54,0,78.37499979589843,78.49999979557292
64,0,78.49999979557292,78.62499979524739
54,0,78.62499979524739,78.74999979492188
61,0,78.74999979492188,78.87499979459635
54,0,78.87499979459635,78.99999979427083
64,0,78.99999979427083,79.1249997939453
54,0,79.1249997939453,79.24999979361979
61,0,79.24999979361979,79.37499979329426
54,0,79.37499979329426,79.49999979296875
42,1,79.49999979296875,79.99999979166667
46,0,79.49999979296875,79.99999979166667
54,0,79.62499979264322,79.74999979231771
61,0,79.74999979231771,79.87499979199218
54,0,79.87499979199218,79.99999979166667
64,0,79.99999979166667,80.12499979134115
54,0,80.12499979134115,80.24999979101563
61,0,80.24999979101563,80.37499979069011
54,0,80.37499979069011,80.49999979036458
64,0,80.49999979036458,80.62499979003907
54,0,80.62499979003907,80.74999978971354
61,0,80.74999978971354,80.87499978938803
54,0,80.87499978938803,80.9999997890625
47,0,80.9999997890625,81.49999978776042
71,0,81.12499978873699,81.24999978841146
47,1,81.24999978841146,81.49999978776042
70,0,81.24999978841146,81.37499978808594
68,0,81.37499978808594,81.49999978776042
51,1,81.49999978776042,81.74999978710937
66,0,81.49999978776042,81.6249997874349
71,0,81.6249997874349,81.74999978710937
54,1,81.74999978710937,81.99999978645833
66,0,81.74999978710937,81.87499978678386
64,0,81.87499978678386,81.99999978645833
59,1,81.99999978645833,82.49999978515625
63,0,81.99999978645833,82.12499978613282
66,0,82.12499978613282,82.24999978580729
63,0,82.24999978580729,82.37499978548178
61,0,82.37499978548178,82.49999978515625
59,0,82.49999978515625,82.62499978483073
71,0,82.62499978483073,82.7499997845052
47,1,82.7499997845052,82.99999978385416
66,0,82.7499997845052,82.87499978417969
64,0,82.87499978417969,82.99999978385416
51,1,82.99999978385416,83.24999978320312
63,0,82.99999978385416,83.12499978352865
66,0,83.12499978352865,83.24999978320312
54,1,83.24999978320312,83.49999978255208
63,0,83.24999978320312,83.37499978287761
61,0,83.37499978287761,83.49999978255208
59,1,83.49999978255208,83.74999978190104
59,0,83.49999978255208,83.62499978222657
63,0,83.62499978222657,83.74999978190104
47,1,83.74999978190104,83.99999978125
59,0,83.74999978190104,83.87499978157553
57,0,83.87499978157553,83.99999978125
52,1,83.99999978125,84.49999977994791
56,0,83.99999978125,84.49999977994791
62,0,84.12499978092448,84.24999978059896
64,0,84.24999978059896,84.37499978027344
62,0,84.37499978027344,84.49999977994791
68,0,84.49999977994791,84.6249997796224
62,0,84.6249997796224,84.74999977929687
71,0,84.74999977929687,84.87499977897136
62,0,84.87499977897136,84.99999977864583
68,0,84.99999977864583,85.12499977832032
62,0,85.12499977832032,85.24999977799479
64,0,85.24999977799479,85.37499977766927
62,0,85.37499977766927,85.49999977734375
40,1,85.49999977734375,85.99999977604166
56,0,85.49999977734375,85.99999977604166
62,0,85.62499977701823,85.7499997766927
64,0,85.7499997766927,85.87499977636719
62,0,85.87499977636719,85.99999977604166
56,0,85.99999977604166,86.12499977571615
62,0,86.12499977571615,86.24999977539062
54,0,86.24999977539062,86.3749997750651
62,0,86.3749997750651,86.49999977473958
56,0,86.49999977473958,86.62499977441406
62,0,86.62499977441406,86.74999977408854
52,0,86.74999977408854,86.87499977376302
62,0,86.87499977376302,86.9999997734375
45,1,86.9999997734375,87.49999977213541
61,0,86.9999997734375,87.12499977311198
64,0,87.12499977311198,87.24999977278645
69,0,87.24999977278645,87.37499977246094
68,0,87.37499977246094,87.49999977213541
69,0,87.49999977213541,87.74999977148437
64,0,87.6249997718099,87.87499977115885
62,0,87.74999977148437,87.99999977083334
64,0,87.87499977115885,88.12499977050781
61,0,87.99999977083334,88.2499997701823
64,0,88.12499977050781,88.37499976985677
59,0,88.2499997701823,88.49999976953126
64,0,88.37499976985677,88.49999976953126
57,0,88.49999976953126,88.87499976855469
69,0,88.62499976920573,88.74999976888022
57,1,88.74999976888022,88.99999976822917
68,0,88.74999976888022,88.87499976855469
59,1,88.87499976855469,88.99999976822917
66,0,88.87499976855469,88.99999976822917
61,1,88.99999976822917,89.24999976757813
64,0,88.99999976822917,89.24999976757813
57,0,89.12499976790365,89.3749997672526
62,1,89.24999976757813,89.49999976692709
66,0,89.24999976757813,89.49999976692709
57,0,89.3749997672526,89.62499976660156
61,1,89.49999976692709,89.74999976627605
64,0,89.49999976692709,89.74999976627605
57,0,89.62499976660156,89.87499976595052
59,1,89.74999976627605,89.999999765625
62,0,89.74999976627605,89.999999765625
57,0,89.87499976595052,89.999999765625
57,1,89.999999765625,90.49999976432292
61,0,89.999999765625,90.24999976497396
64,0,90.12499976529948,90.37499976464844
59,0,90.24999976497396,90.49999976432292
64,0,90.37499976464844,90.6249997639974
61,0,90.49999976432292,90.74999976367188
64,0,90.6249997639974,90.87499976334635
62,0,90.74999976367188,90.99999976302084
64,0,90.87499976334635,91.12499976269531
61,0,90.99999976302084,91.2499997623698
64,0,91.12499976269531,91.37499976204427
59,0,91.2499997623698,91.49999976171875
64,0,91.37499976204427,91.49999976171875
57,0,91.49999976171875,91.99999976041667
69,0,91.62499976139323,91.74999976106771
45,1,91.74999976106771,91.87499976074218
68,0,91.74999976106771,91.87499976074218
47,1,91.87499976074218,91.99999976041667
66,0,91.87499976074218,91.99999976041667
49,1,91.99999976041667,92.24999975976563
64,0,91.99999976041667,92.24999975976563
57,0,92.12499976009114,92.3749997594401
50,1,92.24999975976563,92.49999975911459
66,0,92.24999975976563,92.49999975911459
57,0,92.3749997594401,92.62499975878906
49,1,92.49999975911459,92.74999975846355
64,0,92.49999975911459,92.74999975846355
57,0,92.62499975878906,92.87499975813802
47,1,92.74999975846355,92.9999997578125
62,0,92.74999975846355,92.9999997578125
57,0,92.87499975813802,92.9999997578125
45,1,92.9999997578125,93.37499975683593
61,0,92.9999997578125,93.24999975716146
45,0,93.12499975748698,93.49999975651042
57,0,93.24999975716146,93.49999975651042
45,0,93.37499975683593,93.62499975618489
56,0,93.49999975651042,93.74999975585938
45,0,93.62499975618489,93.87499975553385
57,0,93.74999975585938,93.99999975520834
45,0,93.87499975553385,94.12499975488281
59,0,93.99999975520834,94.2499997545573
45,0,94.12499975488281,94.37499975423177
56,0,94.2499997545573,94.49999975390625
45,0,94.37499975423177,94.49999975390625
57,0,94.49999975390625,94.74999975325521
45,0,94.62499975358072,94.87499975292968
61,0,94.74999975325521,94.99999975260417
57,0,94.87499975292968,95.12499975227864
59,0,94.99999975260417,95.24999975195313
57,0,95.12499975227864,95.3749997516276
61,0,95.24999975195313,95.49999975130208
57,0,95.3749997516276,95.62499975097656
62,0,95.49999975130208,95.74999975065104
57,0,95.62499975097656,95.87499975032551
59,0,95.74999975065104,95.99999975
57,0,95.87499975032551,95.99999975
45,1,95.99999975,96.37499974902344
61,0,95.99999975,96.24999974934896
45,0,96.12499974967449,96.49999974869792
57,0,96.24999974934896,96.49999974869792
45,0,96.37499974902344,96.6249997483724
56,0,96.49999974869792,96.74999974804687
45,0,96.6249997483724,96.87499974772136
57,0,96.74999974804687,96.99999974739583
45,0,96.87499974772136,97.12499974707032
59,0,96.99999974739583,97.24999974674479
45,0,97.12499974707032,97.37499974641928
56,0,97.24999974674479,97.49999974609375
45,0,97.37499974641928,97.49999974609375
57,0,97.49999974609375,97.74999974544271
45,0,97.62499974576824,97.8749997451172
61,0,97.74999974544271,97.99999974479167
57,0,97.8749997451172,98.12499974446615
59,0,97.99999974479167,98.24999974414062
57,0,98.12499974446615,98.37499974381511
61,0,98.24999974414062,98.49999974348958
57,0,98.37499974381511,98.62499974316407
62,0,98.49999974348958,98.74999974283854
57,0,98.62499974316407,98.87499974251303
59,0,98.74999974283854,98.9999997421875
57,0,98.87499974251303,98.9999997421875
61,0,98.9999997421875,99.12499974186198
57,0,99.12499974186198,99.24999974153646
45,1,99.24999974153646,99.49999974088541
61,0,99.24999974153646,99.37499974121094
57,0,99.37499974121094,99.49999974088541
45,1,99.49999974088541,99.74999974023437
61,0,99.49999974088541,99.6249997405599
57,0,99.6249997405599,99.74999974023437
45,1,99.74999974023437,99.99999973958333
61,0,99.74999974023437,99.87499973990886
57,0,99.87499973990886,99.99999973958333
45,1,99.99999973958333,100.24999973893229
61,0,99.99999973958333,100.12499973925782
57,0,100.12499973925782,100.24999973893229
45,1,100.24999973893229,100.49999973828125
61,0,100.24999973893229,100.37499973860677
57,0,100.37499973860677,100.49999973828125
61,0,100.49999973828125,100.62499973795573
57,0,100.62499973795573,100.7499997376302
45,1,100.7499997376302,100.99999973697916
61,0,100.7499997376302,100.87499973730469
56,0,100.87499973730469,100.99999973697916
45,1,100.99999973697916,101.24999973632812
61,0,100.99999973697916,101.12499973665365
57,0,101.12499973665365,101.24999973632812
45,1,101.24999973632812,101.49999973567708
61,0,101.24999973632812,101.37499973600261
56,0,101.37499973600261,101.49999973567708
45,1,101.49999973567708,101.74999973502604
61,0,101.49999973567708,101.62499973535157
57,0,101.62499973535157,101.74999973502604
45,1,101.74999973502604,101.999999734375
61,0,101.74999973502604,101.87499973470052
56,0,101.87499973470052,101.999999734375
61,0,101.999999734375,102.12499973404948
57,0,102.12499973404948,102.24999973372395
45,1,102.24999973372395,102.49999973307291
61,0,102.24999973372395,102.37499973339844
55,0,102.37499973339844,102.49999973307291
45,1,102.49999973307291,102.74999973242187
61,0,102.49999973307291,102.6249997327474
57,0,102.6249997327474,102.74999973242187
45,1,102.74999973242187,102.99999973177083
61,0,102.74999973242187,102.87499973209636
55,0,102.87499973209636,102.99999973177083
45,1,102.99999973177083,103.24999973111979
61,0,102.99999973177083,103.12499973144531
57,0,103.12499973144531,103.24999973111979
45,1,103.24999973111979,103.49999973046874
61,0,103.24999973111979,103.37499973079427
55,0,103.37499973079427,103.49999973046874
62,0,103.49999973046874,103.62499973014323
57,0,103.62499973014323,103.7499997298177
45,1,103.7499997298177,103.99999972916666
62,0,103.7499997298177,103.87499972949219
54,0,103.87499972949219,103.99999972916666
45,1,103.99999972916666,104.24999972851563
62,0,103.99999972916666,104.12499972884115
57,0,104.12499972884115,104.24999972851563
45,1,104.24999972851563,104.49999972786459
62,0,104.24999972851563,104.3749997281901
54,0,104.3749997281901,104.49999972786459
45,1,104.49999972786459,104.74999972721355
62,0,104.49999972786459,104.62499972753906
57,0,104.62499972753906,104.74999972721355
45,1,104.74999972721355,104.9999997265625
62,0,104.74999972721355,104.87499972688802
54,0,104.87499972688802,104.9999997265625
62,0,104.9999997265625,105.12499972623698
57,0,105.12499972623698,105.24999972591147
45,1,105.24999972591147,105.49999972526042
62,0,105.24999972591147,105.37499972558594
52,0,105.37499972558594,105.49999972526042
45,1,105.49999972526042,105.74999972460938
62,0,105.49999972526042,105.6249997249349
57,0,105.6249997249349,105.74999972460938
45,1,105.74999972460938,105.99999972395834
62,0,105.74999972460938,105.87499972428385
52,0,105.87499972428385,105.99999972395834
45,1,105.99999972395834,106.2499997233073
62,0,105.99999972395834,106.12499972363281
57,0,106.12499972363281,106.2499997233073
45,1,106.2499997233073,106.49999972265626
62,0,106.2499997233073,106.37499972298177
52,0,106.37499972298177,106.49999972265626
61,0,106.49999972265626,106.62499972233073
57,0,106.62499972233073,106.74999972200521
45,1,106.74999972200521,106.99999972135417
61,0,106.74999972200521,106.87499972167969
52,0,106.87499972167969,106.99999972135417
45,1,106.99999972135417,107.24999972070313
61,0,106.99999972135417,107.12499972102864
57,0,107.12499972102864,107.24999972070313
45,1,107.24999972070313,107.49999972005209
61,0,107.24999972070313,107.3749997203776
52,0,107.3749997203776,107.49999972005209
45,1,107.49999972005209,107.74999971940105
61,0,107.49999972005209,107.62499971972656
57,0,107.62499971972656,107.74999971940105
45,1,107.74999971940105,107.99999971875
61,0,107.74999971940105,107.87499971907552
52,0,107.87499971907552,107.99999971875
61,0,107.99999971875,108.12499971842448
57,0,108.12499971842448,108.24999971809896
45,1,108.24999971809896,108.49999971744792
61,0,108.24999971809896,108.37499971777343
50,0,108.37499971777343,108.49999971744792
45,1,108.49999971744792,108.74999971679688
61,0,108.49999971744792,108.62499971712239
57,0,108.62499971712239,108.74999971679688
45,1,108.74999971679688,108.99999971614584
61,0,108.74999971679688,108.87499971647135
50,0,108.87499971647135,108.99999971614584
45,1,108.99999971614584,109.2499997154948
61,0,108.99999971614584,109.12499971582031
57,0,109.12499971582031,109.2499997154948
45,1,109.2499997154948,109.49999971484375
61,0,109.2499997154948,109.37499971516927
50,0,109.37499971516927,109.49999971484375
59,0,109.49999971484375,109.62499971451822
56,0,109.62499971451822,109.74999971419271
45,1,109.74999971419271,109.99999971354167
59,0,109.74999971419271,109.87499971386718
50,0,109.87499971386718,109.99999971354167
45,1,109.99999971354167,110.24999971289063
59,0,109.99999971354167,110.12499971321614
56,0,110.12499971321614,110.24999971289063
45,1,110.24999971289063,110.49999971223959
59,0,110.24999971289063,110.3749997125651
50,0,110.3749997125651,110.49999971223959
45,1,110.49999971223959,110.74999971158854
59,0,110.49999971223959,110.62499971191406
56,0,110.62499971191406,110.74999971158854
45,1,110.74999971158854,110.9999997109375
59,0,110.74999971158854,110.87499971126302
50,0,110.87499971126302,110.9999997109375
59,0,110.9999997109375,111.12499971061197
52,0,111.12499971061197,111.24999971028646
45,1,111.24999971028646,111.49999970963542
59,0,111.24999971028646,111.37499970996093
49,0,111.37499970996093,111.49999970963542
45,1,111.49999970963542,111.74999970898438
59,0,111.49999970963542,111.62499970930989
52,0,111.62499970930989,111.74999970898438
45,1,111.74999970898438,111.99999970833333
59,0,111.74999970898438,111.87499970865885
49,0,111.87499970865885,111.99999970833333
45,1,111.99999970833333,112.24999970768229
59,0,111.99999970833333,112.12499970800782
52,0,112.12499970800782,112.24999970768229
45,1,112.24999970768229,112.49999970703125
59,0,112.24999970768229,112.37499970735678
49,0,112.37499970735678,112.49999970703125
57,0,112.49999970703125,112.62499970670574
52,0,112.62499970670574,112.74999970638021
45,1,112.74999970638021,112.99999970572917
57,0,112.74999970638021,112.8749997060547
49,0,112.8749997060547,112.99999970572917
45,1,112.99999970572917,113.24999970507812
57,0,112.99999970572917,113.12499970540365
52,0,113.12499970540365,113.24999970507812
45,1,113.24999970507812,113.49999970442708
57,0,113.24999970507812,113.37499970475261
49,0,113.37499970475261,113.49999970442708
45,1,113.49999970442708,113.74999970377604
57,0,113.49999970442708,113.62499970410157
52,0,113.62499970410157,113.74999970377604
45,1,113.74999970377604,113.999999703125
57,0,113.74999970377604,113.87499970345053
49,0,113.87499970345053,113.999999703125
57,0,113.999999703125,114.12499970279949
50,0,114.12499970279949,114.24999970247396
45,1,114.24999970247396,114.49999970182292
57,0,114.24999970247396,114.37499970214844
47,0,114.37499970214844,114.49999970182292
45,1,114.49999970182292,114.74999970117187
57,0,114.49999970182292,114.6249997014974
50,0,114.6249997014974,114.74999970117187
45,1,114.74999970117187,114.99999970052083
57,0,114.74999970117187,114.87499970084636
47,0,114.87499970084636,114.99999970052083
45,1,114.99999970052083,115.24999969986979
57,0,114.99999970052083,115.12499970019532
50,0,115.12499970019532,115.24999969986979
45,1,115.24999969986979,115.49999969921875
57,0,115.24999969986979,115.37499969954428
47,0,115.37499969954428,115.49999969921875
56,0,115.49999969921875,115.62499969889323
50,0,115.62499969889323,115.7499996985677
45,1,115.7499996985677,115.99999969791666
56,0,115.7499996985677,115.87499969824219
47,0,115.87499969824219,115.99999969791666
45,1,115.99999969791666,116.24999969726562
56,0,115.99999969791666,116.12499969759115
50,0,116.12499969759115,116.24999969726562
45,1,116.24999969726562,116.49999969661458
56,0,116.24999969726562,116.37499969694011
47,0,116.37499969694011,116.49999969661458
45,1,116.49999969661458,116.74999969596354
56,0,116.49999969661458,116.62499969628907
50,0,116.62499969628907,116.74999969596354
45,1,116.74999969596354,116.9999996953125
56,0,116.74999969596354,116.87499969563802
47,0,116.87499969563802,116.9999996953125
45,1,116.9999996953125,117.37499969433594
45,0,116.9999996953125,117.12499969498698
47,0,117.12499969498698,117.24999969466145
45,0,117.24999969466145,117.49999969401041
47,0,117.37499969433594,117.49999969401041
49,0,117.49999969401041,117.6249996936849
52,0,117.6249996936849,117.74999969335937
45,0,117.74999969335937,117.87499969303386
47,0,117.87499969303386,117.99999969270833
49,0,117.99999969270833,118.12499969238281
52,0,118.12499969238281,118.24999969205729
45,0,118.24999969205729,118.37499969173177
47,0,118.37499969173177,118.49999969140625
57,1,118.49999969140625,118.99999969010416
49,0,118.49999969140625,118.62499969108073
50,0,118.62499969108073,118.7499996907552
49,0,118.7499996907552,118.87499969042969
50,0,118.87499969042969,118.99999969010416
52,0,118.99999969010416,119.12499968977865
57,0,119.12499968977865,119.24999968945312
49,0,119.24999968945312,119.3749996891276
50,0,119.3749996891276,119.49999968880208
52,0,119.49999968880208,119.62499968847656
57,0,119.62499968847656,119.74999968815104
49,0,119.74999968815104,119.87499968782552
50,0,119.87499968782552,119.99999968750001
45,1,119.99999968750001,120.49999968619792
52,0,119.99999968750001,120.12499968717448
54,0,120.12499968717448,120.24999968684897
52,0,120.24999968684897,120.37499968652344
54,0,120.37499968652344,120.49999968619792
55,0,120.49999968619792,120.6249996858724
61,0,120.6249996858724,120.74999968554688
52,0,120.74999968554688,120.87499968522135
54,0,120.87499968522135,120.99999968489584
55,0,120.99999968489584,121.12499968457031
61,0,121.12499968457031,121.2499996842448
52,0,121.2499996842448,121.37499968391927
54,0,121.37499968391927,121.49999968359376
46,1,121.49999968359376,121.99999968229167
55,0,121.49999968359376,121.62499968326823
64,0,121.62499968326823,121.74999968294271
61,0,121.74999968294271,121.87499968261719
62,0,121.87499968261719,121.99999968229167
64,0,121.99999968229167,122.12499968196614
61,0,122.12499968196614,122.24999968164063
58,0,122.24999968164063,122.3749996813151
59,0,122.3749996813151,122.49999968098959
61,0,122.49999968098959,122.62499968066406
58,0,122.62499968066406,122.74999968033855
54,0,122.74999968033855,122.87499968001302
52,0,122.87499968001302,122.9999996796875
47,1,122.9999996796875,123.37499967871094
50,0,122.9999996796875,123.12499967936198
49,0,123.12499967936198,123.24999967903646
47,0,123.24999967903646,123.49999967838542
49,0,123.37499967871094,123.49999967838542
50,0,123.49999967838542,123.6249996780599
54,0,123.6249996780599,123.74999967773438
47,0,123.74999967773438,123.87499967740885
49,0,123.87499967740885,123.99999967708334
50,0,123.99999967708334,124.12499967675781
54,0,124.12499967675781,124.2499996764323
47,0,124.2499996764323,124.37499967610677
49,0,124.37499967610677,124.49999967578125
59,1,124.49999967578125,124.99999967447917
50,0,124.49999967578125,124.62499967545573
52,0,124.62499967545573,124.74999967513021
50,0,124.74999967513021,124.87499967480468
52,0,124.87499967480468,124.99999967447917
54,0,124.99999967447917,125.12499967415364
59,0,125.12499967415364,125.24999967382813
50,0,125.24999967382813,125.3749996735026
52,0,125.3749996735026,125.49999967317709
54,0,125.49999967317709,125.62499967285156
59,0,125.62499967285156,125.74999967252604
50,0,125.74999967252604,125.87499967220052
52,0,125.87499967220052,125.999999671875
47,1,125.999999671875,126.49999967057292
54,0,125.999999671875,126.12499967154947
56,0,126.12499967154947,126.24999967122396
54,0,126.24999967122396,126.37499967089843
56,0,126.37499967089843,126.49999967057292
57,0,126.49999967057292,126.62499967024739
63,0,126.62499967024739,126.74999966992188
54,0,126.74999966992188,126.87499966959635
56,0,126.87499966959635,126.99999966927084
57,0,126.99999966927084,127.1249996689453
63,0,127.1249996689453,127.2499996686198
54,0,127.2499996686198,127.37499966829427
56,0,127.37499966829427,127.49999966796875
48,1,127.49999966796875,127.99999966666667
57,0,127.49999966796875,127.62499966764322
66,0,127.62499966764322,127.74999966731771
63,0,127.74999966731771,127.87499966699218
64,0,127.87499966699218,127.99999966666667
66,0,127.99999966666667,128.12499966634115
63,0,128.12499966634115,128.24999966601564
60,0,128.24999966601564,128.3749996656901
61,0,128.3749996656901,128.49999966536458
63,0,128.49999966536458,128.62499966503907
60,0,128.62499966503907,128.74999966471356
56,0,128.74999966471356,128.874999664388
54,0,128.874999664388,128.9999996640625
49,1,128.9999996640625,129.49999966276042
53,0,128.9999996640625,129.124999663737
71,0,129.124999663737,129.24999966341147
68,0,129.24999966341147,129.37499966308593
69,0,129.37499966308593,129.49999966276042
71,0,129.49999966276042,129.6249996624349
68,0,129.6249996624349,129.7499996621094
65,0,129.7499996621094,129.87499966178385
66,0,129.87499966178385,129.99999966145833
68,0,129.99999966145833,130.12499966113282
65,0,130.12499966113282,130.2499996608073
61,0,130.2499996608073,130.37499966048176
59,0,130.37499966048176,130.49999966015625
54,1,130.49999966015625,130.99999965885416
57,0,130.49999966015625,130.62499965983073
73,0,130.62499965983073,130.74999965950522
69,0,130.74999965950522,130.87499965917968
71,0,130.87499965917968,130.99999965885416
73,0,130.99999965885416,131.12499965852865
69,0,131.12499965852865,131.24999965820314
66,0,131.24999965820314,131.3749996578776
68,0,131.3749996578776,131.49999965755208
69,0,131.49999965755208,131.62499965722657
66,0,131.62499965722657,131.74999965690105
62,0,131.74999965690105,131.8749996565755
61,0,131.8749996565755,131.99999965625
59,1,131.99999965625,132.4999996549479
59,0,131.99999965625,132.12499965592448
74,0,132.12499965592448,132.24999965559897
71,0,132.24999965559897,132.37499965527343
73,0,132.37499965527343,132.4999996549479
74,0,132.4999996549479,132.6249996546224
71,0,132.6249996546224,132.7499996542969
68,0,132.7499996542969,132.87499965397134
69,0,132.87499965397134,132.99999965364583
71,0,132.99999965364583,133.12499965332032
68,0,133.12499965332032,133.2499996529948
65,0,133.2499996529948,133.37499965266926
68,0,133.37499965266926,133.49999965234375
61,0,133.49999965234375,133.62499965201823
63,0,133.62499965201823,133.74999965169272
61,1,133.74999965169272,133.99999965104166
61,0,133.74999965169272,133.87499965136718
63,0,133.87499965136718,133.99999965104166
61,1,133.99999965104166,134.24999965039063
65,0,133.99999965104166,134.12499965071615
68,0,134.12499965071615,134.24999965039063
61,1,134.24999965039063,134.49999964973958
61,0,134.24999965039063,134.3749996500651
63,0,134.3749996500651,134.49999964973958
61,1,134.49999964973958,134.74999964908855
65,0,134.49999964973958,134.62499964941406
68,0,134.62499964941406,134.74999964908855
61,1,134.74999964908855,134.9999996484375
61,0,134.74999964908855,134.874999648763
63,0,134.874999648763,134.9999996484375
65,0,134.9999996484375,135.12499964811198
66,0,135.12499964811198,135.24999964778647
56,1,135.24999964778647,135.4999996471354
65,0,135.24999964778647,135.37499964746092
66,0,135.37499964746092,135.4999996471354
56,1,135.4999996471354,135.74999964648438
68,0,135.4999996471354,135.6249996468099
71,0,135.6249996468099,135.74999964648438
56,1,135.74999964648438,135.99999964583333
65,0,135.74999964648438,135.87499964615884
66,0,135.87499964615884,135.99999964583333
56,1,135.99999964583333,136.2499996451823
68,0,135.99999964583333,136.1249996455078
71,0,136.1249996455078,136.2499996451823
56,1,136.2499996451823,136.49999964453124
65,0,136.2499996451823,136.37499964485679
66,0,136.37499964485679,136.49999964453124
68,0,136.49999964453124,136.62499964420573
69,0,136.62499964420573,136.74999964388022
53,1,136.74999964388022,136.99999964322916
68,0,136.74999964388022,136.8749996435547
69,0,136.8749996435547,136.99999964322916
53,1,136.99999964322916,137.24999964257813
71,0,136.99999964322916,137.12499964290365
74,0,137.12499964290365,137.24999964257813
53,1,137.24999964257813,137.49999964192708
68,0,137.24999964257813,137.37499964225262
69,0,137.37499964225262,137.49999964192708
53,1,137.49999964192708,137.74999964127605
71,0,137.49999964192708,137.62499964160156
74,0,137.62499964160156,137.74999964127605
53,1,137.74999964127605,137.999999640625
68,0,137.74999964127605,137.87499964095053
69,0,137.87499964095053,137.999999640625
71,0,137.999999640625,138.12499964029948
74,0,138.12499964029948,138.24999963997396
49,1,138.24999963997396,138.4999996393229
71,0,138.24999963997396,138.37499963964845
68,0,138.37499963964845,138.4999996393229
49,1,138.4999996393229,138.74999963867188
65,0,138.4999996393229,138.87499963834637
71,0,138.6249996389974,138.74999963867188
49,1,138.74999963867188,138.99999963802082
68,0,138.74999963867188,138.87499963834637
65,0,138.87499963834637,138.99999963802082
