index,x,y,snippet,href
427,918.63,17.15,dis',textedit:///work/_1/m017_028.ly:16:116:117
428,920.883,19.65,fis,textedit:///work/_1/m017_028.ly:16:125:126
429,924.727,34.294,"e,",textedit:///work/_1/m029_042.ly:25:2:3
430,924.727,23.65,"e,",textedit:///work/_1/m029_042.ly:7:2:3
431,927.48,19.65,fis,textedit:///work/_1/m029_042.ly:7:15:16
432,930.91,20.15,e,textedit:///work/_1/m029_042.ly:7:26:27
433,933.468,19.65,fis,textedit:///work/_1/m029_042.ly:7:37:38
434,936.899,19.15,gis,textedit:///work/_1/m029_042.ly:7:50:51
435,939.652,18.15,b,textedit:///work/_1/m029_042.ly:7:63:64
436,941.904,20.15,e,textedit:///work/_1/m029_042.ly:7:79:80
437,944.463,19.65,fis,textedit:///work/_1/m029_042.ly:7:90:91
438,947.893,19.15,gis,textedit:///work/_1/m029_042.ly:7:108:109
439,950.646,18.15,b,textedit:///work/_1/m029_042.ly:7:121:122
440,952.899,20.15,e,textedit:///work/_1/m029_042.ly:7:135:136
441,955.457,19.65,fis,textedit:///work/_1/m029_042.ly:7:146:147
442,960.124,30.794,e,textedit:///work/_1/m029_042.ly:26:2:3
443,960.124,19.15,gis,textedit:///work/_1/m029_042.ly:8:2:3
444,963.099,18.65,a,textedit:///work/_1/m029_042.ly:8:15:16
445,966.53,19.15,gis,textedit:///work/_1/m029_042.ly:8:26:27
446,969.088,18.65,a,textedit:///work/_1/m029_042.ly:8:37:38
447,972.519,18.15,b,textedit:///work/_1/m029_042.ly:8:50:51
448,975.271,16.65,e',textedit:///work/_1/m029_042.ly:8:63:64
449,977.524,19.15,gis,textedit:///work/_1/m029_042.ly:8:79:80
450,980.082,18.65,a,textedit:///work/_1/m029_042.ly:8:90:91
451,983.513,18.15,b,textedit:///work/_1/m029_042.ly:8:108:109
452,986.266,16.65,e',textedit:///work/_1/m029_042.ly:8:121:122
453,988.518,19.15,gis,textedit:///work/_1/m029_042.ly:8:135:136
454,991.076,18.65,a,textedit:///work/_1/m029_042.ly:8:146:147
455,995.715,34.294,"e,",textedit:///work/_1/m029_042.ly:27:2:3
456,995.715,18.15,b,textedit:///work/_1/m029_042.ly:9:2:3
457,998.69,17.65,cis',textedit:///work/_1/m029_042.ly:9:15:16
458,1002.121,18.15,b,textedit:///work/_1/m029_042.ly:9:26:27
459,1004.679,17.65,cis',textedit:///work/_1/m029_042.ly:9:37:38
460,1009.256,17.15,d',textedit:///work/_1/m029_042.ly:9:50:51
461,1012.008,15.65,gis',textedit:///work/_1/m029_042.ly:9:63:64
462,1014.261,18.15,b,textedit:///work/_1/m029_042.ly:9:79:80
463,1016.819,17.65,cis',textedit:///work/_1/m029_042.ly:9:90:91
464,1020.25,17.15,d',textedit:///work/_1/m029_042.ly:9:108:109
465,1023.003,15.65,gis',textedit:///work/_1/m029_042.ly:9:121:122
466,1025.255,18.15,b,textedit:///work/_1/m029_042.ly:9:135:136
467,1027.813,17.65,cis',textedit:///work/_1/m029_042.ly:9:146:147
468,1033.094,30.794,e,textedit:///work/_1/m029_042.ly:28:2:3
469,1033.094,17.15,d',textedit:///work/_1/m029_042.ly:10:2:3
470,1036.069,14.65,b',textedit:///work/_1/m029_042.ly:10:15:16
471,1039.5,15.65,gis',textedit:///work/_1/m029_042.ly:10:26:27
472,1042.058,16.65,e',textedit:///work/_1/m029_042.ly:10:37:38
473,1044.995,17.15,d',textedit:///work/_1/m029_042.ly:10:50:51
474,1047.553,18.15,b,textedit:///work/_1/m029_042.ly:10:63:64
475,1050.491,19.15,gis,textedit:///work/_1/m029_042.ly:10:79:80
476,1053.921,20.15,e,textedit:///work/_1/m029_042.ly:10:90:91
477,1058.031,20.65,d,textedit:///work/_1/m029_042.ly:10:108:109
478,1061.462,21.15,cis,textedit:///work/_1/m029_042.ly:10:121:122
479,1064.02,20.65,d,textedit:///work/_1/m029_042.ly:10:135:136
480,1067.45,21.65,"b,",textedit:///work/_1/m029_042.ly:10:146:147
481,1072.421,30.794,eis,textedit:///work/_1/m029_042.ly:29:2:3
482,1072.421,21.15,cis,textedit:///work/_1/m029_042.ly:12:2:3
483,1075.397,20.65,dis,textedit:///work/_1/m029_042.ly:12:15:16
484,1078.827,28.294,cis',textedit:///work/_1/m029_042.ly:29:26:27
485,1078.827,21.15,cis,textedit:///work/_1/m029_042.ly:12:26:27
486,1081.385,20.65,dis,textedit:///work/_1/m029_042.ly:12:37:38
487,1086.366,28.294,cis',textedit:///work/_1/m029_042.ly:29:50:51
488,1086.366,20.15,eis,textedit:///work/_1/m029_042.ly:12:50:51
489,1089.119,19.15,gis,textedit:///work/_1/m029_042.ly:12:63:64
490,1091.371,28.294,cis',textedit:///work/_1/m029_042.ly:29:79:80
491,1091.371,21.15,cis,textedit:///work/_1/m029_042.ly:12:79:80
492,1093.874,20.65,dis,textedit:///work/_1/m029_042.ly:12:90:91
493,1096.377,28.294,cis',textedit:///work/_1/m029_042.ly:29:108:109
494,1096.377,20.15,eis,textedit:///work/_1/m029_042.ly:12:108:109
495,1099.13,19.15,gis,textedit:///work/_1/m029_042.ly:12:121:122
496,1101.383,28.294,cis',textedit:///work/_1/m029_042.ly:29:135:136
497,1101.383,21.15,cis,textedit:///work/_1/m029_042.ly:12:135:136
498,1103.886,20.65,dis,textedit:///work/_1/m029_042.ly:12:146:147
499,1108.892,20.15,eis,textedit:///work/_1/m029_042.ly:13:2:3
500,1111.868,19.65,fis,textedit:///work/_1/m029_042.ly:13:15:16
501,1115.298,29.794,gis,textedit:///work/_1/m029_042.ly:30:26:27
502,1115.298,20.15,eis,textedit:///work/_1/m029_042.ly:13:26:27
503,1117.856,19.65,fis,textedit:///work/_1/m029_042.ly:13:37:38
504,1121.287,29.794,gis,textedit:///work/_1/m029_042.ly:30:50:51
505,1121.287,19.15,gis,textedit:///work/_1/m029_042.ly:13:50:51
506,1124.04,17.65,cis',textedit:///work/_1/m029_042.ly:13:63:64
507,1126.292,29.794,gis,textedit:///work/_1/m029_042.ly:30:79:80
508,1126.292,20.15,eis,textedit:///work/_1/m029_042.ly:13:79:80
509,1128.851,19.65,fis,textedit:///work/_1/m029_042.ly:13:90:91
510,1132.281,29.794,gis,textedit:///work/_1/m029_042.ly:30:108:109
511,1132.281,19.15,gis,textedit:///work/_1/m029_042.ly:13:108:109
512,1135.034,17.65,cis',textedit:///work/_1/m029_042.ly:13:121:122
513,1137.287,29.794,gis,textedit:///work/_1/m029_042.ly:30:135:136
514,1137.287,20.15,eis,textedit:///work/_1/m029_042.ly:13:135:136
515,1139.79,19.65,fis,textedit:///work/_1/m029_042.ly:13:146:147
516,1143.633,19.15,gis,textedit:///work/_1/m029_042.ly:14:2:3
517,1146.609,18.65,a,textedit:///work/_1/m029_042.ly:14:15:16
518,1150.039,30.794,eis,textedit:///work/_1/m029_042.ly:31:26:27
519,1150.039,19.15,gis,textedit:///work/_1/m029_042.ly:14:26:27
520,1152.597,18.65,a,textedit:///work/_1/m029_042.ly:14:37:38
521,1156.028,30.794,eis,textedit:///work/_1/m029_042.ly:31:50:51
522,1156.028,18.15,b,textedit:///work/_1/m029_042.ly:14:50:51
523,1160.136,16.65,eis',textedit:///work/_1/m029_042.ly:14:63:64
524,1162.389,30.794,eis,textedit:///work/_1/m029_042.ly:31:79:80
525,1162.389,19.15,gis,textedit:///work/_1/m029_042.ly:14:79:80
526,1164.892,18.65,a,textedit:///work/_1/m029_042.ly:14:90:91
527,1167.394,30.794,eis,textedit:///work/_1/m029_042.ly:31:108:109
528,1167.394,18.15,b,textedit:///work/_1/m029_042.ly:14:108:109
529,1170.147,16.65,eis',textedit:///work/_1/m029_042.ly:14:121:122
530,1172.4,30.794,eis,textedit:///work/_1/m029_042.ly:31:135:136
531,1172.4,19.15,gis,textedit:///work/_1/m029_042.ly:14:135:136
532,1174.903,18.65,a,textedit:///work/_1/m029_042.ly:14:146:147
533,1178.519,18.15,b,textedit:///work/_1/m029_042.ly:15:2:3
534,1181.495,15.65,gis',textedit:///work/_1/m029_042.ly:15:15:16
535,1185.603,31.794,cis,textedit:///work/_1/m029_042.ly:32:26:27
536,1185.603,16.65,eis',textedit:///work/_1/m029_042.ly:15:26:27
537,1189.033,17.65,cis',textedit:///work/_1/m029_042.ly:15:37:38
538,1192.009,31.794,cis,textedit:///work/_1/m029_042.ly:32:50:51
539,1192.009,14.65,b',textedit:///work/_1/m029_042.ly:15:50:51
540,1195.439,15.65,gis',textedit:///work/_1/m029_042.ly:15:63:64
541,1198.87,31.794,cis,textedit:///work/_1/m029_042.ly:32:79:80
542,1198.87,15.15,a',textedit:///work/_1/m029_042.ly:15:79:80
543,1201.428,16.15,fis',textedit:///work/_1/m029_042.ly:15:90:91
544,1204.859,31.794,cis,textedit:///work/_1/m029_042.ly:32:108:109
545,1204.859,16.65,eis',textedit:///work/_1/m029_042.ly:15:108:109
546,1207.611,15.65,gis',textedit:///work/_1/m029_042.ly:15:121:122
547,1210.371,31.794,cis,textedit:///work/_1/m029_042.ly:32:135:136
548,1210.371,17.65,cis',textedit:///work/_1/m029_042.ly:15:135:136
549,1212.929,18.15,b,textedit:///work/_1/m029_042.ly:15:146:147
550,1217.464,33.794,"fis,",textedit:///work/_1/m029_042.ly:37:2:3
551,1217.464,18.65,a,textedit:///work/_1/m029_042.ly:16:2:3
552,1220.217,17.65,cis',textedit:///work/_1/m029_042.ly:16:15:16
553,1223.647,18.65,a,textedit:///work/_1/m029_042.ly:16:26:27
554,1226.206,19.65,fis,textedit:///work/_1/m029_042.ly:16:37:38
555,1229.181,16.15,fis',textedit:///work/_1/m029_042.ly:16:50:51
556,1232.611,17.15,dis',textedit:///work/_1/m029_042.ly:16:63:64
557,1235.169,30.294,fis,textedit:///work/_1/m029_042.ly:37:79:80
558,1235.169,16.65,e',textedit:///work/_1/m029_042.ly:16:79:80
559,1238.6,17.65,cis',textedit:///work/_1/m029_042.ly:16:90:91
560,1242.708,29.794,gis,textedit:///work/_1/m029_042.ly:37:108:109
561,1242.708,18.15,bis,textedit:///work/_1/m029_042.ly:16:108:109
562,1246.139,17.15,dis',textedit:///work/_1/m029_042.ly:16:121:122
563,1248.391,32.294,"bis,",textedit:///work/_1/m029_042.ly:37:135:136
564,1248.391,19.15,gis,textedit:///work/_1/m029_042.ly:16:135:136
565,1250.95,19.65,fis,textedit:///work/_1/m029_042.ly:16:146:147
566,1255.484,31.794,cis,textedit:///work/_1/m029_042.ly:38:2:3
567,1255.484,20.15,e,textedit:///work/_1/m029_042.ly:17:2:3
568,1258.459,19.15,gis,textedit:///work/_1/m029_042.ly:17:15:16
569,1261.397,20.15,e,textedit:///work/_1/m029_042.ly:17:26:27
570,1264.827,21.15,cis,textedit:///work/_1/m029_042.ly:17:37:38
571,1267.58,20.15,e,textedit:///work/_1/m029_042.ly:17:50:51
572,1270.556,19.15,gis,textedit:///work/_1/m029_042.ly:17:63:64
573,1273.308,30.794,e,textedit:///work/_1/m029_042.ly:38:79:80
574,1273.308,17.65,cis',textedit:///work/_1/m029_042.ly:17:79:80
575,1275.576,19.15,gis,textedit:///work/_1/m029_042.ly:17:90:91
576,1278.384,31.794,cis,textedit:///work/_1/m029_042.ly:38:108:109
577,1278.384,16.65,e',textedit:///work/_1/m029_042.ly:17:108:109
578,1281.815,17.65,cis',textedit:///work/_1/m029_042.ly:17:121:122
579,1284.568,30.794,e,textedit:///work/_1/m029_042.ly:38:135:136
580,1284.568,15.65,gis',textedit:///work/_1/m029_042.ly:17:135:136
581,1287.726,17.65,cis',textedit:///work/_1/m029_042.ly:17:146:147
582,1292.538,29.794,gis,textedit:///work/_1/m029_042.ly:39:2:3
583,1292.538,18.15,bis,textedit:///work/_1/m029_042.ly:18:2:3
584,1295.969,17.15,dis',textedit:///work/_1/m029_042.ly:18:15:16
585,1298.906,18.15,bis,textedit:///work/_1/m029_042.ly:18:26:27
586,1302.337,19.15,gis,textedit:///work/_1/m029_042.ly:18:37:38
587,1305.09,15.65,gis',textedit:///work/_1/m029_042.ly:18:50:51
588,1310.014,16.15,fisis',textedit:///work/_1/m029_042.ly:18:63:64
589,1312.572,15.65,gis',textedit:///work/_1/m029_042.ly:18:79:80
590,1316.003,16.15,fisis',textedit:///work/_1/m029_042.ly:18:90:91
591,1318.561,15.65,gis',textedit:///work/_1/m029_042.ly:18:108:109
592,1321.757,17.15,dis',textedit:///work/_1/m029_042.ly:18:121:122
593,1324.316,16.65,e',textedit:///work/_1/m029_042.ly:18:135:136
594,1327.746,17.65,cis',textedit:///work/_1/m029_042.ly:18:146:147
595,1332.558,29.794,gis,textedit:///work/_1/m029_042.ly:40:2:3
596,1332.558,18.15,bis,textedit:///work/_1/m029_042.ly:19:2:3
597,1335.989,17.15,dis',textedit:///work/_1/m029_042.ly:19:15:16
598,1338.926,18.15,bis,textedit:///work/_1/m029_042.ly:19:26:27
599,1342.357,19.15,gis,textedit:///work/_1/m029_042.ly:19:37:38
600,1345.11,16.15,fis',textedit:///work/_1/m029_042.ly:19:50:51
601,1350.09,16.65,eis',textedit:///work/_1/m029_042.ly:19:63:64
602,1352.648,16.15,fis',textedit:///work/_1/m029_042.ly:19:79:80
603,1356.079,16.65,eis',textedit:///work/_1/m029_042.ly:19:90:91
604,1358.637,16.15,fis',textedit:///work/_1/m029_042.ly:19:108:109
605,1362.067,17.15,dis',textedit:///work/_1/m029_042.ly:19:121:122
606,1365.772,16.65,e',textedit:///work/_1/m029_042.ly:19:135:136
607,1369.202,17.65,cis',textedit:///work/_1/m029_042.ly:19:146:147
608,1374.014,29.794,gis,textedit:///work/_1/m029_042.ly:41:2:3
609,1374.014,18.15,bis,textedit:///work/_1/m029_042.ly:20:2:3
610,1377.445,17.15,dis',textedit:///work/_1/m029_042.ly:20:15:16
611,1380.382,18.15,bis,textedit:///work/_1/m029_042.ly:20:26:27
612,1383.813,19.15,gis,textedit:///work/_1/m029_042.ly:20:37:38
613,1386.371,18.65,a,textedit:///work/_1/m029_042.ly:20:50:51
614,1389.801,19.15,gis,textedit:///work/_1/m029_042.ly:20:63:64
615,1392.359,18.65,a,textedit:///work/_1/m029_042.ly:20:79:80
616,1395.79,19.15,gis,textedit:///work/_1/m029_042.ly:20:90:91
617,1398.348,18.65,a,textedit:///work/_1/m029_042.ly:20:108:109
618,1400.615,20.65,dis,textedit:///work/_1/m029_042.ly:20:121:122
619,1403.173,20.15,e,textedit:///work/_1/m029_042.ly:20:135:136
620,1406.604,21.15,cis,textedit:///work/_1/m029_042.ly:20:146:147
621,1411.611,29.794,gis,textedit:///work/_1/m029_042.ly:42:2:3
622,1411.611,21.65,"bis,",textedit:///work/_1/m029_042.ly:21:2:3
623,1414.363,19.65,fis,textedit:///work/_1/m029_042.ly:21:15:16
624,1416.631,21.15,cis,textedit:///work/_1/m029_042.ly:21:26:27
625,1419.383,19.65,fis,textedit:///work/_1/m029_042.ly:21:37:38
626,1422.321,20.65,dis,textedit:///work/_1/m029_042.ly:21:50:51
627,1425.296,19.65,fis,textedit:///work/_1/m029_042.ly:21:63:64
628,1427.564,21.15,cis,textedit:///work/_1/m029_042.ly:21:79:80
629,1430.316,19.65,fis,textedit:///work/_1/m029_042.ly:21:90:91
630,1432.569,21.65,"bis,",textedit:///work/_1/m029_042.ly:21:108:109
631,1435.322,19.65,fis,textedit:///work/_1/m029_042.ly:21:121:122
632,1438.753,20.65,dis,textedit:///work/_1/m029_042.ly:21:135:136
633,1441.505,19.65,fis,textedit:///work/_1/m029_042.ly:21:146:147
634,1445.547,22.65,"gis,",textedit:///work/_1/m043_050.ly:21:6:7
635,1447.947,19.65,fis,textedit:///work/_1/m043_050.ly:8:10:11
636,1450.699,33.294,"gis,",textedit:///work/_1/m043_050.ly:34:6:7
637,1450.699,17.15,dis',textedit:///work/_1/m043_050.ly:8:25:26
638,1452.952,19.65,fis,textedit:///work/_1/m043_050.ly:8:37:38
639,1457.06,33.294,"gis,",textedit:///work/_1/m043_050.ly:34:12:13
640,1457.06,18.15,bis,textedit:///work/_1/m043_050.ly:8:50:51
641,1459.328,19.65,fis,textedit:///work/_1/m043_050.ly:8:64:65
642,1462.08,33.294,"gis,",textedit:///work/_1/m043_050.ly:34:18:19
643,1462.08,17.15,dis',textedit:///work/_1/m043_050.ly:8:73:74
644,1464.333,19.65,fis,textedit:///work/_1/m043_050.ly:8:81:82
645,1467.086,33.294,"gis,",textedit:///work/_1/m043_050.ly:34:24:25
646,1467.086,18.15,bis,textedit:///work/_1/m043_050.ly:8:92:93
647,1469.339,19.65,fis,textedit:///work/_1/m043_050.ly:8:102:103
648,1472.092,33.294,"gis,",textedit:///work/_1/m043_050.ly:34:30:31
649,1472.092,17.15,dis',textedit:///work/_1/m043_050.ly:8:111:112
650,1474.344,19.65,fis,textedit:///work/_1/m043_050.ly:8:119:120
651,1478.188,22.65,"gis,",textedit:///work/_1/m043_050.ly:22:6:7
652,1480.588,20.15,e,textedit:///work/_1/m043_050.ly:9:10:11
653,1483.341,33.294,"gis,",textedit:///work/_1/m043_050.ly:35:6:7
654,1483.341,17.65,cis',textedit:///work/_1/m043_050.ly:9:25:26
655,1485.608,20.15,e,textedit:///work/_1/m043_050.ly:9:37:38
656,1488.361,33.294,"gis,",textedit:///work/_1/m043_050.ly:35:12:13
657,1488.361,16.65,e',textedit:///work/_1/m043_050.ly:9:50:51
658,1490.614,20.15,e,textedit:///work/_1/m043_050.ly:9:64:65
659,1493.367,33.294,"gis,",textedit:///work/_1/m043_050.ly:35:18:19
660,1493.367,17.65,cis',textedit:///work/_1/m043_050.ly:9:73:74
661,1495.62,20.15,e,textedit:///work/_1/m043_050.ly:9:81:82
662,1498.372,33.294,"gis,",textedit:///work/_1/m043_050.ly:35:24:25
663,1498.372,16.65,e',textedit:///work/_1/m043_050.ly:9:92:93
664,1500.625,20.15,e,textedit:///work/_1/m043_050.ly:9:102:103
665,1503.378,33.294,"gis,",textedit:///work/_1/m043_050.ly:35:30:31
666,1503.378,17.65,cis',textedit:///work/_1/m043_050.ly:9:111:112
667,1505.631,20.15,e,textedit:///work/_1/m043_050.ly:9:119:120
668,1509.488,22.65,"gis,",textedit:///work/_1/m043_050.ly:23:6:7
669,1511.888,19.65,fis,textedit:///work/_1/m043_050.ly:10:10:11
670,1514.64,33.294,"gis,",textedit:///work/_1/m043_050.ly:36:6:7
671,1514.64,17.15,dis',textedit:///work/_1/m043_050.ly:10:25:26
672,1516.893,19.65,fis,textedit:///work/_1/m043_050.ly:10:37:38
673,1521.001,33.294,"gis,",textedit:///work/_1/m043_050.ly:36:12:13
674,1521.001,18.15,bis,textedit:///work/_1/m043_050.ly:10:50:51
675,1523.268,19.65,fis,textedit:///work/_1/m043_050.ly:10:64:65
676,1526.021,33.294,"gis,",textedit:///work/_1/m043_050.ly:36:18:19
677,1526.021,17.15,dis',textedit:///work/_1/m043_050.ly:10:73:74
678,1528.274,19.65,fis,textedit:///work/_1/m043_050.ly:10:81:82
679,1531.027,33.294,"gis,",textedit:///work/_1/m043_050.ly:36:24:25
680,1531.027,18.15,bis,textedit:///work/_1/m043_050.ly:10:92:93
681,1533.28,19.65,fis,textedit:///work/_1/m043_050.ly:10:102:103
682,1536.033,33.294,"gis,",textedit:///work/_1/m043_050.ly:36:30:31
683,1536.033,17.15,dis',textedit:///work/_1/m043_050.ly:10:111:112
684,1538.285,19.65,fis,textedit:///work/_1/m043_050.ly:10:119:120
685,1542.129,22.65,"gis,",textedit:///work/_1/m043_050.ly:24:6:7
686,1544.529,20.15,e,textedit:///work/_1/m043_050.ly:11:10:11
687,1547.282,33.294,"gis,",textedit:///work/_1/m043_050.ly:37:6:7
688,1547.282,17.65,cis',textedit:///work/_1/m043_050.ly:11:25:26
689,1549.549,20.15,e,textedit:///work/_1/m043_050.ly:11:37:38
690,1552.302,33.294,"gis,",textedit:///work/_1/m043_050.ly:37:12:13
691,1552.302,16.65,e',textedit:///work/_1/m043_050.ly:11:50:51
692,1554.555,20.15,e,textedit:///work/_1/m043_050.ly:11:64:65
693,1557.308,33.294,"gis,",textedit:///work/_1/m043_050.ly:37:18:19
694,1557.308,17.65,cis',textedit:///work/_1/m043_050.ly:11:73:74
695,1559.561,20.15,e,textedit:///work/_1/m043_050.ly:11:81:82
696,1562.313,33.294,"gis,",textedit:///work/_1/m043_050.ly:37:24:25
697,1562.313,16.65,e',textedit:///work/_1/m043_050.ly:11:92:93
698,1564.566,20.15,e,textedit:///work/_1/m043_050.ly:11:102:103
699,1567.319,33.294,"gis,",textedit:///work/_1/m043_050.ly:37:30:31
700,1567.319,17.65,cis',textedit:///work/_1/m043_050.ly:11:111:112
701,1569.572,20.15,e,textedit:///work/_1/m043_050.ly:11:119:120
702,1573.428,33.294,"gis,",textedit:///work/_1/m043_050.ly:38:2:3
703,1573.428,22.65,"gis,",textedit:///work/_1/m043_050.ly:25:6:7
704,1576.525,19.65,fisis,textedit:///work/_1/m043_050.ly:12:10:11
705,1579.278,17.65,cis',textedit:///work/_1/m043_050.ly:12:25:26
706,1581.545,19.65,fisis,textedit:///work/_1/m043_050.ly:12:37:38
707,1584.298,29.794,gis,textedit:///work/_1/m043_050.ly:38:8:9
708,1584.298,16.65,e',textedit:///work/_1/m043_050.ly:12:50:51
709,1586.551,19.65,fisis,textedit:///work/_1/m043_050.ly:12:64:65
710,1589.304,17.65,cis',textedit:///work/_1/m043_050.ly:12:73:74
711,1591.556,19.65,fisis,textedit:///work/_1/m043_050.ly:12:81:82
712,1594.309,16.65,e',textedit:///work/_1/m043_050.ly:12:92:93
713,1596.562,19.65,fisis,textedit:///work/_1/m043_050.ly:12:102:103
714,1599.315,33.294,"gis,",textedit:///work/_1/m043_050.ly:38:16:17
715,1599.315,17.65,cis',textedit:///work/_1/m043_050.ly:12:111:112
716,1601.568,19.65,fisis,textedit:///work/_1/m043_050.ly:12:119:120
717,1605.412,33.294,"gis,",textedit:///work/_1/m043_050.ly:39:2:3
718,1605.412,22.65,"gis,",textedit:///work/_1/m043_050.ly:26:6:7
719,1608.508,19.65,fisis,textedit:///work/_1/m043_050.ly:13:10:11
720,1611.261,17.65,cis',textedit:///work/_1/m043_050.ly:13:25:26
721,1613.528,19.65,fisis,textedit:///work/_1/m043_050.ly:13:37:38
722,1616.281,29.794,gis,textedit:///work/_1/m043_050.ly:39:8:9
723,1616.281,16.65,e',textedit:///work/_1/m043_050.ly:13:50:51
724,1618.534,19.65,fisis,textedit:///work/_1/m043_050.ly:13:64:65
725,1621.287,17.65,cis',textedit:///work/_1/m043_050.ly:13:73:74
726,1623.54,19.65,fisis,textedit:///work/_1/m043_050.ly:13:81:82
727,1626.293,16.65,e',textedit:///work/_1/m043_050.ly:13:92:93
728,1628.545,19.65,fisis,textedit:///work/_1/m043_050.ly:13:102:103
729,1631.298,33.294,"gis,",textedit:///work/_1/m043_050.ly:39:16:17
730,1631.298,17.65,cis',textedit:///work/_1/m043_050.ly:13:111:112
731,1633.551,19.65,fisis,textedit:///work/_1/m043_050.ly:13:119:120
732,1637.395,33.294,"gis,",textedit:///work/_1/m043_050.ly:40:2:3
733,1637.395,22.65,"gis,",textedit:///work/_1/m043_050.ly:27:6:7
734,1639.795,19.15,gis,textedit:///work/_1/m043_050.ly:14:10:11
735,1642.548,17.65,cis',textedit:///work/_1/m043_050.ly:14:25:26
736,1644.815,19.15,gis,textedit:///work/_1/m043_050.ly:14:37:38
737,1647.568,29.794,gis,textedit:///work/_1/m043_050.ly:40:8:9
738,1647.568,17.15,dis',textedit:///work/_1/m043_050.ly:14:50:51
739,1649.821,19.15,gis,textedit:///work/_1/m043_050.ly:14:64:65
740,1652.573,17.65,cis',textedit:///work/_1/m043_050.ly:14:73:74
741,1654.826,19.15,gis,textedit:///work/_1/m043_050.ly:14:81:82
742,1657.579,17.15,dis',textedit:///work/_1/m043_050.ly:14:92:93
743,1659.832,19.15,gis,textedit:///work/_1/m043_050.ly:14:102:103
744,1662.585,33.294,"gis,",textedit:///work/_1/m043_050.ly:40:16:17
745,1662.585,17.65,cis',textedit:///work/_1/m043_050.ly:14:111:112
746,1664.837,19.15,gis,textedit:///work/_1/m043_050.ly:14:119:120
747,1668.646,33.294,"gis,",textedit:///work/_1/m043_050.ly:41:2:3
748,1668.646,22.65,"gis,",textedit:///work/_1/m043_050.ly:28:6:7
749,1671.045,19.65,fis,textedit:///work/_1/m043_050.ly:15:10:11
750,1675.154,18.15,bis,textedit:///work/_1/m043_050.ly:15:25:26
751,1677.421,19.65,fis,textedit:///work/_1/m043_050.ly:15:37:38
752,1680.174,29.794,gis,textedit:///work/_1/m043_050.ly:41:8:9
753,1680.174,17.15,dis',textedit:///work/_1/m043_050.ly:15:50:51
754,1682.427,19.65,fis,textedit:///work/_1/m043_050.ly:15:64:65
755,1685.179,18.15,bis,textedit:///work/_1/m043_050.ly:15:73:74
756,1687.432,19.65,fis,textedit:///work/_1/m043_050.ly:15:81:82
757,1690.185,17.15,dis',textedit:///work/_1/m043_050.ly:15:92:93
758,1692.438,19.65,fis,textedit:///work/_1/m043_050.ly:15:102:103
759,1695.19,33.294,"gis,",textedit:///work/_1/m043_050.ly:41:16:17
760,1695.19,18.15,bis,textedit:///work/_1/m043_050.ly:15:111:112
761,1697.443,19.65,fis,textedit:///work/_1/m043_050.ly:15:119:120
762,1701.363,31.794,cis,textedit:///work/_1/m051_058.ly:54:2:3
763,1701.363,21.15,cis,textedit:///work/_1/m051_058.ly:4:2:3
764,1704.116,17.65,cis',textedit:///work/_1/m051_058.ly:4:10:11
765,1706.618,31.794,cis,textedit:///work/_1/m051_058.ly:54:7:8
766,1706.618,18.15,b,textedit:///work/_1/m051_058.ly:4:15:16
767,1709.121,18.65,a,textedit:///work/_1/m051_058.ly:4:19:20
768,1711.624,30.794,e,textedit:///work/_1/m051_058.ly:54:11:12
769,1711.624,19.15,gis,textedit:///work/_1/m051_058.ly:4:25:26
770,1714.377,17.65,cis',textedit:///work/_1/m051_058.ly:4:31:32
771,1716.63,29.794,gis,textedit:///work/_1/m051_058.ly:54:13:14
772,1716.63,19.15,gis,textedit:///work/_1/m051_058.ly:4:36:37
773,1719.132,19.65,fis,textedit:///work/_1/m051_058.ly:4:40:41
774,1721.635,28.294,cis',textedit:///work/_1/m051_058.ly:54:17:18
775,1721.635,20.15,e,textedit:///work/_1/m051_058.ly:4:46:47
776,1724.388,19.15,gis,textedit:///work/_1/m051_058.ly:4:52:53
777,1726.641,20.15,e,textedit:///work/_1/m051_058.ly:4:56:57
778,1729.143,20.65,dis,textedit:///work/_1/m051_058.ly:4:60:61
779,1733.0,21.15,cis,textedit:///work/_1/m051_058.ly:5:2:3
780,1735.753,17.65,cis',textedit:///work/_1/m051_058.ly:5:10:11
781,1738.006,31.794,cis,textedit:///work/_1/m051_058.ly:55:7:8
782,1738.006,19.15,gis,textedit:///work/_1/m051_058.ly:5:15:16
783,1740.509,19.65,fis,textedit:///work/_1/m051_058.ly:5:19:20
784,1743.011,30.794,e,textedit:///work/_1/m051_058.ly:55:11:12
785,1743.011,20.15,e,textedit:///work/_1/m051_058.ly:5:25:26
786,1745.764,19.15,gis,textedit:///work/_1/m051_058.ly:5:31:32
787,1748.017,29.794,gis,textedit:///work/_1/m051_058.ly:55:13:14
788,1748.017,20.15,e,textedit:///work/_1/m051_058.ly:5:36:37
789,1750.52,20.65,dis,textedit:///work/_1/m051_058.ly:5:40:41
790,1753.023,28.294,cis',textedit:///work/_1/m051_058.ly:55:17:18
791,1753.023,21.15,cis,textedit:///work/_1/m051_058.ly:5:46:47
792,1755.775,20.15,e,textedit:///work/_1/m051_058.ly:5:52:53
793,1758.028,31.794,cis,textedit:///work/_1/m051_058.ly:55:22:23
794,1758.028,21.15,cis,textedit:///work/_1/m051_058.ly:5:56:57
