index,x,y,snippet,href
1370,3016.951,14.011,b',textedit:///work/_2/m079_092.ly:16:118:119
1371,3019.205,29.15,gis,textedit:///work/_2/m079_092.ly:36:56:57
1372,3019.205,16.011,eis',textedit:///work/_2/m079_092.ly:16:130:131
1373,3021.709,15.511,fis',textedit:///work/_2/m079_092.ly:16:141:142
1374,3025.225,15.011,gis',textedit:///work/_2/m079_092.ly:17:4:5
1375,3027.729,14.511,a',textedit:///work/_2/m079_092.ly:17:19:20
1376,3030.233,30.15,eis,textedit:///work/_2/m079_092.ly:37:16:17
1377,3030.233,15.011,gis',textedit:///work/_2/m079_092.ly:17:30:31
1378,3032.738,14.511,a',textedit:///work/_2/m079_092.ly:17:41:42
1379,3035.242,30.15,eis,textedit:///work/_2/m079_092.ly:37:28:29
1380,3035.242,14.011,b',textedit:///work/_2/m079_092.ly:17:55:56
1381,3038.192,13.011,d'',textedit:///work/_2/m079_092.ly:17:69:70
1382,3040.446,30.15,eis,textedit:///work/_2/m079_092.ly:37:37:38
1383,3040.446,15.011,gis',textedit:///work/_2/m079_092.ly:17:81:82
1384,3042.95,14.511,a',textedit:///work/_2/m079_092.ly:17:92:93
1385,3045.455,30.15,eis,textedit:///work/_2/m079_092.ly:37:47:48
1386,3045.455,14.011,b',textedit:///work/_2/m079_092.ly:17:105:106
1387,3048.209,13.011,d'',textedit:///work/_2/m079_092.ly:17:118:119
1388,3050.463,30.15,eis,textedit:///work/_2/m079_092.ly:37:56:57
1389,3050.463,15.011,gis',textedit:///work/_2/m079_092.ly:17:130:131
1390,3052.967,14.511,a',textedit:///work/_2/m079_092.ly:17:141:142
1391,3056.347,14.011,b',textedit:///work/_2/m093_098.ly:7:6:7
1392,3059.286,13.011,d'',textedit:///work/_2/m093_098.ly:7:20:21
1393,3061.54,31.15,cis,textedit:///work/_2/m093_098.ly:27:7:8
1394,3061.54,14.011,b',textedit:///work/_2/m093_098.ly:7:34:35
1395,3063.794,15.011,gis',textedit:///work/_2/m093_098.ly:7:46:47
1396,3067.148,31.15,cis,textedit:///work/_2/m093_098.ly:27:11:12
1397,3067.148,16.011,eis',textedit:///work/_2/m093_098.ly:15:18:19
1398,3069.548,14.011,b',textedit:///work/_2/m093_098.ly:7:72:73
1399,3071.802,31.15,cis,textedit:///work/_2/m093_098.ly:27:17:18
1400,3071.802,15.011,gis',textedit:///work/_2/m093_098.ly:7:86:87
1401,3074.057,16.011,eis',textedit:///work/_2/m093_098.ly:7:98:99
1402,3076.561,31.15,cis,textedit:///work/_2/m093_098.ly:27:21:22
1403,3076.561,17.011,cis',textedit:///work/_2/m093_098.ly:15:30:31
1404,3078.961,14.011,b',textedit:///work/_2/m093_098.ly:7:124:125
1405,3081.465,31.15,cis,textedit:///work/_2/m093_098.ly:27:25:26
1406,3081.465,14.511,a',textedit:///work/_2/m093_098.ly:7:138:139
1407,3083.969,15.011,gis',textedit:///work/_2/m093_098.ly:7:150:151
1408,3087.753,29.65,fis,textedit:///work/_2/m093_098.ly:29:4:5
1409,3087.753,15.511,fis',textedit:///work/_2/m093_098.ly:16:6:7
1410,3090.153,15.011,gis',textedit:///work/_2/m093_098.ly:8:20:21
1411,3092.657,14.511,a',textedit:///work/_2/m093_098.ly:8:34:35
1412,3094.911,15.511,fis',textedit:///work/_2/m093_098.ly:8:46:47
1413,3097.416,17.511,b,textedit:///work/_2/m093_098.ly:16:18:19
1414,3099.816,14.511,a',textedit:///work/_2/m093_098.ly:8:72:73
1415,3102.32,15.011,gis',textedit:///work/_2/m093_098.ly:8:86:87
1416,3104.824,15.511,fis',textedit:///work/_2/m093_098.ly:8:98:99
1417,3107.328,17.011,cis',textedit:///work/_2/m093_098.ly:16:30:31
1418,3109.728,15.011,gis',textedit:///work/_2/m093_098.ly:8:124:125
1419,3112.232,15.511,fis',textedit:///work/_2/m093_098.ly:8:138:139
1420,3115.586,16.011,eis',textedit:///work/_2/m093_098.ly:8:150:151
1421,3119.949,16.511,d',textedit:///work/_2/m093_098.ly:17:6:7
1422,3122.349,16.011,e',textedit:///work/_2/m093_098.ly:9:20:21
1423,3124.853,15.511,fis',textedit:///work/_2/m093_098.ly:9:34:35
1424,3127.108,16.511,d',textedit:///work/_2/m093_098.ly:9:46:47
1425,3129.612,18.511,gis,textedit:///work/_2/m093_098.ly:17:18:19
1426,3132.012,15.511,fis',textedit:///work/_2/m093_098.ly:9:72:73
1427,3134.516,16.011,e',textedit:///work/_2/m093_098.ly:9:86:87
1428,3137.02,16.511,d',textedit:///work/_2/m093_098.ly:9:98:99
1429,3140.374,18.011,ais,textedit:///work/_2/m093_098.ly:17:30:31
1430,3142.774,16.011,e',textedit:///work/_2/m093_098.ly:9:124:125
1431,3145.278,16.511,d',textedit:///work/_2/m093_098.ly:9:138:139
1432,3147.783,17.011,cis',textedit:///work/_2/m093_098.ly:9:150:151
1433,3151.523,17.511,b,textedit:///work/_2/m093_098.ly:18:6:7
1434,3153.923,17.011,cis',textedit:///work/_2/m093_098.ly:10:20:21
1435,3156.861,16.511,d',textedit:///work/_2/m093_098.ly:10:34:35
1436,3159.115,17.511,b,textedit:///work/_2/m093_098.ly:10:46:47
1437,3162.469,19.511,eis,textedit:///work/_2/m093_098.ly:18:18:19
1438,3164.869,16.511,d',textedit:///work/_2/m093_098.ly:10:72:73
1439,3167.374,17.011,cis',textedit:///work/_2/m093_098.ly:10:86:87
1440,3169.878,17.511,b,textedit:///work/_2/m093_098.ly:10:98:99
1441,3172.382,19.011,fis,textedit:///work/_2/m093_098.ly:18:30:31
1442,3174.782,17.011,cis',textedit:///work/_2/m093_098.ly:10:124:125
1443,3177.286,17.511,b,textedit:///work/_2/m093_098.ly:10:138:139
1444,3179.79,18.011,a,textedit:///work/_2/m093_098.ly:10:150:151
1445,3183.55,18.511,gis,textedit:///work/_2/m093_098.ly:22:2:3
1446,3186.054,18.011,a,textedit:///work/_2/m093_098.ly:22:16:17
1447,3188.558,17.511,b,textedit:///work/_2/m093_098.ly:22:28:29
1448,3191.062,18.011,a,textedit:///work/_2/m093_098.ly:22:40:41
1449,3193.567,18.511,gis,textedit:///work/_2/m093_098.ly:22:54:55
1450,3196.321,17.511,b,textedit:///work/_2/m093_098.ly:22:68:69
1451,3198.825,18.011,a,textedit:///work/_2/m093_098.ly:22:80:81
1452,3201.329,17.511,b,textedit:///work/_2/m093_098.ly:22:92:93
1453,3203.584,18.511,gis,textedit:///work/_2/m093_098.ly:22:106:107
1454,3206.338,17.511,b,textedit:///work/_2/m093_098.ly:22:120:121
1455,3208.592,19.011,fis,textedit:///work/_2/m093_098.ly:22:132:133
1456,3211.346,17.511,b,textedit:///work/_2/m093_098.ly:22:144:145
1457,3216.22,19.511,eis,textedit:///work/_2/m093_098.ly:23:2:3
1458,3218.724,19.011,fis,textedit:///work/_2/m093_098.ly:23:16:17
1459,3221.228,18.511,gis,textedit:///work/_2/m093_098.ly:23:28:29
1460,3223.732,18.011,a,textedit:///work/_2/m093_098.ly:23:40:41
1461,3226.237,17.511,b,textedit:///work/_2/m093_098.ly:23:54:55
1462,3228.491,19.511,eis,textedit:///work/_2/m093_098.ly:23:68:69
1463,3231.429,16.511,d',textedit:///work/_2/m093_098.ly:23:80:81
1464,3233.684,19.511,eis,textedit:///work/_2/m093_098.ly:23:92:93
1465,3236.438,17.011,cis',textedit:///work/_2/m093_098.ly:23:106:107
1466,3238.692,19.511,eis,textedit:///work/_2/m093_098.ly:23:120:121
1467,3241.446,17.511,b,textedit:///work/_2/m093_098.ly:23:132:133
1468,3243.7,19.511,eis,textedit:///work/_2/m093_098.ly:23:144:145
1469,3247.544,33.15,"fis,",textedit:///work/_2/m099_108.ly:20:2:3
1470,3247.544,22.511,"fis,",textedit:///work/_2/m099_108.ly:7:2:3
1471,3250.299,18.011,a,textedit:///work/_2/m099_108.ly:7:18:19
1472,3253.222,19.011,fis,textedit:///work/_2/m099_108.ly:7:32:33
1473,3255.477,20.511,cis,textedit:///work/_2/m099_108.ly:7:44:45
1474,3258.025,21.511,"a,",textedit:///work/_2/m099_108.ly:7:58:59
1475,3261.017,20.511,cis,textedit:///work/_2/m099_108.ly:7:73:74
1476,3263.771,32.15,"a,",textedit:///work/_2/m099_108.ly:20:11:12
1477,3263.771,19.011,fis,textedit:///work/_2/m099_108.ly:7:85:86
1478,3266.025,20.511,cis,textedit:///work/_2/m099_108.ly:7:101:102
1479,3268.779,33.15,"fis,",textedit:///work/_2/m099_108.ly:20:14:15
1480,3268.779,18.011,a,textedit:///work/_2/m099_108.ly:7:115:116
1481,3271.033,20.511,cis,textedit:///work/_2/m099_108.ly:7:128:129
1482,3273.787,32.15,"a,",textedit:///work/_2/m099_108.ly:20:19:20
1483,3273.787,19.011,fis,textedit:///work/_2/m099_108.ly:7:142:143
1484,3276.042,20.511,cis,textedit:///work/_2/m099_108.ly:7:155:156
1485,3281.036,31.15,cis,textedit:///work/_2/m099_108.ly:21:2:3
1486,3281.036,19.511,eis,textedit:///work/_2/m099_108.ly:8:2:3
1487,3284.028,18.511,gis,textedit:///work/_2/m099_108.ly:8:18:19
1488,3287.43,19.511,eis,textedit:///work/_2/m099_108.ly:8:32:33
1489,3289.978,20.511,cis,textedit:///work/_2/m099_108.ly:8:44:45
1490,3292.97,19.511,eis,textedit:///work/_2/m099_108.ly:8:58:59
1491,3295.724,18.511,gis,textedit:///work/_2/m099_108.ly:8:73:74
1492,3298.478,30.15,eis,textedit:///work/_2/m099_108.ly:21:10:11
1493,3298.478,17.011,cis',textedit:///work/_2/m099_108.ly:8:85:86
1494,3300.732,18.511,gis,textedit:///work/_2/m099_108.ly:8:101:102
1495,3304.086,31.15,cis,textedit:///work/_2/m099_108.ly:21:14:15
1496,3304.086,16.011,eis',textedit:///work/_2/m099_108.ly:8:115:116
1497,3307.488,17.011,cis',textedit:///work/_2/m099_108.ly:8:128:129
1498,3310.242,30.15,eis,textedit:///work/_2/m099_108.ly:21:18:19
1499,3310.242,15.011,gis',textedit:///work/_2/m099_108.ly:8:142:143
1500,3312.496,17.511,b,textedit:///work/_2/m099_108.ly:8:155:156
1501,3316.134,29.65,fis,textedit:///work/_2/m099_108.ly:22:2:3
1502,3316.134,18.011,a,textedit:///work/_2/m099_108.ly:9:2:3
1503,3319.126,17.011,cis',textedit:///work/_2/m099_108.ly:9:18:19
1504,3322.05,18.011,a,textedit:///work/_2/m099_108.ly:9:32:33
1505,3325.452,19.011,fis,textedit:///work/_2/m099_108.ly:9:44:45
1506,3328.046,18.011,a,textedit:///work/_2/m099_108.ly:9:58:59
1507,3331.037,17.011,cis',textedit:///work/_2/m099_108.ly:9:73:74
1508,3333.792,28.65,a,textedit:///work/_2/m099_108.ly:22:10:11
1509,3333.792,15.511,fis',textedit:///work/_2/m099_108.ly:9:85:86
1510,3336.046,17.011,cis',textedit:///work/_2/m099_108.ly:9:101:102
1511,3338.8,29.65,fis,textedit:///work/_2/m099_108.ly:22:12:13
1512,3338.8,14.511,a',textedit:///work/_2/m099_108.ly:9:115:116
1513,3342.202,15.511,fis',textedit:///work/_2/m099_108.ly:9:128:129
1514,3344.956,28.65,a,textedit:///work/_2/m099_108.ly:22:16:17
1515,3344.956,13.511,cis'',textedit:///work/_2/m099_108.ly:9:142:143
1516,3347.21,15.511,fis',textedit:///work/_2/m099_108.ly:9:155:156
1517,3351.998,27.65,cis',textedit:///work/_2/m099_108.ly:23:2:3
1518,3351.998,16.011,eis',textedit:///work/_2/m099_108.ly:10:2:3
1519,3355.4,15.011,gis',textedit:///work/_2/m099_108.ly:10:18:19
1520,3358.323,16.011,eis',textedit:///work/_2/m099_108.ly:10:32:33
1521,3361.725,17.011,cis',textedit:///work/_2/m099_108.ly:10:44:45
1522,3364.479,13.511,cis'',textedit:///work/_2/m099_108.ly:10:58:59
1523,3369.431,14.011,bis',textedit:///work/_2/m099_108.ly:10:73:74
1524,3371.979,13.511,cis'',textedit:///work/_2/m099_108.ly:10:85:86
1525,3375.381,14.011,bis',textedit:///work/_2/m099_108.ly:10:101:102
1526,3377.929,13.511,cis'',textedit:///work/_2/m099_108.ly:10:115:116
1527,3380.183,15.011,gis',textedit:///work/_2/m099_108.ly:10:128:129
1528,3382.731,14.511,a',textedit:///work/_2/m099_108.ly:10:142:143
1529,3386.133,15.511,fis',textedit:///work/_2/m099_108.ly:10:155:156
1530,3390.921,27.65,cis',textedit:///work/_2/m099_108.ly:24:2:3
1531,3390.921,16.011,eis',textedit:///work/_2/m099_108.ly:11:2:3
1532,3394.322,15.011,gis',textedit:///work/_2/m099_108.ly:11:18:19
1533,3397.246,16.011,eis',textedit:///work/_2/m099_108.ly:11:32:33
1534,3400.648,17.011,cis',textedit:///work/_2/m099_108.ly:11:44:45
1535,3403.402,14.011,b',textedit:///work/_2/m099_108.ly:11:58:59
1536,3408.353,14.511,ais',textedit:///work/_2/m099_108.ly:11:73:74
1537,3410.901,14.011,b',textedit:///work/_2/m099_108.ly:11:85:86
1538,3414.303,14.511,ais',textedit:///work/_2/m099_108.ly:11:101:102
1539,3416.851,14.011,b',textedit:///work/_2/m099_108.ly:11:115:116
1540,3420.253,15.011,gis',textedit:///work/_2/m099_108.ly:11:128:129
1541,3423.947,14.511,a',textedit:///work/_2/m099_108.ly:11:142:143
1542,3427.349,15.511,fis',textedit:///work/_2/m099_108.ly:11:155:156
1543,3432.137,27.65,cis',textedit:///work/_2/m099_108.ly:25:2:3
1544,3432.137,16.011,eis',textedit:///work/_2/m099_108.ly:12:2:3
1545,3435.538,15.011,gis',textedit:///work/_2/m099_108.ly:12:18:19
1546,3438.462,16.011,eis',textedit:///work/_2/m099_108.ly:12:32:33
1547,3441.863,17.011,cis',textedit:///work/_2/m099_108.ly:12:44:45
1548,3445.558,16.511,d',textedit:///work/_2/m099_108.ly:12:58:59
1549,3448.959,17.011,cis',textedit:///work/_2/m099_108.ly:12:73:74
1550,3451.507,16.511,d',textedit:///work/_2/m099_108.ly:12:85:86
1551,3454.909,17.011,cis',textedit:///work/_2/m099_108.ly:12:101:102
1552,3457.457,16.511,d',textedit:///work/_2/m099_108.ly:12:115:116
1553,3459.711,18.511,gis,textedit:///work/_2/m099_108.ly:12:128:129
1554,3462.259,18.011,a,textedit:///work/_2/m099_108.ly:12:142:143
1555,3465.661,19.011,fis,textedit:///work/_2/m099_108.ly:12:155:156
1556,3470.642,27.65,cis',textedit:///work/_2/m099_108.ly:26:2:3
1557,3470.642,19.511,eis,textedit:///work/_2/m099_108.ly:13:2:3
1558,3473.634,18.511,gis,textedit:///work/_2/m099_108.ly:13:18:19
1559,3476.388,25.65,gis',textedit:///work/_2/m099_108.ly:26:8:9
1560,3476.388,17.011,cis',textedit:///work/_2/m099_108.ly:13:32:33
1561,3479.79,14.011,b',textedit:///work/_2/m099_108.ly:13:44:45
1562,3482.338,26.65,eis',textedit:///work/_2/m099_108.ly:26:13:14
1563,3482.338,14.011,b',textedit:///work/_2/m099_108.ly:13:58:59
1564,3485.739,15.011,gis',textedit:///work/_2/m099_108.ly:13:73:74
1565,3488.244,26.15,fis',textedit:///work/_2/m099_108.ly:26:18:19
1566,3488.244,14.511,a',textedit:///work/_2/m099_108.ly:13:85:86
1567,3491.167,15.511,fis',textedit:///work/_2/m099_108.ly:13:101:102
1568,3496.119,25.65,gis',textedit:///work/_2/m099_108.ly:26:23:24
1569,3496.119,16.011,eis',textedit:///work/_2/m099_108.ly:13:115:116
1570,3498.873,15.011,gis',textedit:///work/_2/m099_108.ly:13:128:129
1571,3501.127,26.65,eis',textedit:///work/_2/m099_108.ly:26:28:29
1572,3501.127,17.011,cis',textedit:///work/_2/m099_108.ly:13:142:143
1573,3503.675,17.511,b,textedit:///work/_2/m099_108.ly:13:155:156
1574,3507.215,26.15,fis',textedit:///work/_2/m099_108.ly:27:2:3
1575,3507.215,18.011,a,textedit:///work/_2/m099_108.ly:14:2:3
1576,3510.207,17.011,cis',textedit:///work/_2/m099_108.ly:14:18:19
1577,3512.961,28.65,a,textedit:///work/_2/m099_108.ly:27:8:9
1578,3512.961,15.511,fis',textedit:///work/_2/m099_108.ly:14:32:33
1579,3516.363,13.511,cis'',textedit:///work/_2/m099_108.ly:14:44:45
1580,3518.911,29.65,fis,textedit:///work/_2/m099_108.ly:27:13:14
1581,3518.911,13.511,cis'',textedit:///work/_2/m099_108.ly:14:58:59
1582,3522.312,14.511,a',textedit:///work/_2/m099_108.ly:14:73:74
1583,3524.817,29.15,gis,textedit:///work/_2/m099_108.ly:27:18:19
1584,3524.817,14.011,b',textedit:///work/_2/m099_108.ly:14:85:86
1585,3528.218,15.011,gis',textedit:///work/_2/m099_108.ly:14:101:102
1586,3530.766,28.65,a,textedit:///work/_2/m099_108.ly:27:23:24
1587,3530.766,15.511,fis',textedit:///work/_2/m099_108.ly:14:115:116
1588,3533.521,14.511,a',textedit:///work/_2/m099_108.ly:14:128:129
1589,3538.018,29.65,fis,textedit:///work/_2/m099_108.ly:27:28:29
1590,3538.018,16.511,d',textedit:///work/_2/m099_108.ly:14:142:143
1591,3540.566,17.011,cis',textedit:///work/_2/m099_108.ly:14:155:156
1592,3543.995,28.15,b,textedit:///work/_2/m099_108.ly:28:2:3
1593,3543.995,17.511,b,textedit:///work/_2/m099_108.ly:15:2:3
1594,3548.533,16.511,d',textedit:///work/_2/m099_108.ly:15:18:19
1595,3552.211,31.65,"b,",textedit:///work/_2/m099_108.ly:28:8:9
1596,3552.211,18.511,g,textedit:///work/_2/m099_108.ly:15:32:33
1597,3554.759,19.011,fis,textedit:///work/_2/m099_108.ly:15:44:45
1598,3558.113,31.15,cis,textedit:///work/_2/m099_108.ly:28:13:14
1599,3558.113,19.511,eis,textedit:///work/_2/m099_108.ly:15:58:59
1600,3562.211,18.511,gis,textedit:///work/_2/m099_108.ly:15:73:74
1601,3564.465,30.15,eis,textedit:///work/_2/m099_108.ly:28:18:19
1602,3564.465,20.511,cis,textedit:///work/_2/m099_108.ly:15:85:86
1603,3567.013,21.011,"b,",textedit:///work/_2/m099_108.ly:15:101:102
1604,3569.518,29.65,fis,textedit:///work/_2/m099_108.ly:28:23:24
1605,3569.518,21.511,"a,",textedit:///work/_2/m099_108.ly:15:115:116
1606,3572.51,20.511,cis,textedit:///work/_2/m099_108.ly:15:128:129
1607,3575.264,30.15,e,textedit:///work/_2/m099_108.ly:28:28:29
1608,3575.264,19.011,fis,textedit:///work/_2/m099_108.ly:15:142:143
1609,3578.665,18.511,gis,textedit:///work/_2/m099_108.ly:15:155:156
1610,3583.413,30.65,d,textedit:///work/_2/m099_108.ly:29:2:3
1611,3583.413,18.011,a,textedit:///work/_2/m099_108.ly:16:2:3
1612,3586.815,19.011,fis,textedit:///work/_2/m099_108.ly:16:18:19
1613,3589.569,32.65,"gis,",textedit:///work/_2/m099_108.ly:29:8:9
1614,3589.569,17.511,b,textedit:///work/_2/m099_108.ly:16:32:33
1615,3591.823,19.011,fis,textedit:///work/_2/m099_108.ly:16:44:45
1616,3594.577,32.15,"a,",textedit:///work/_2/m099_108.ly:29:13:14
1617,3594.577,17.011,cis',textedit:///work/_2/m099_108.ly:16:58:59
1618,3596.832,19.011,fis,textedit:///work/_2/m099_108.ly:16:73:74
1619,3599.77,31.65,"b,",textedit:///work/_2/m099_108.ly:29:18:19
1620,3599.77,21.011,"b,",textedit:///work/_2/m099_108.ly:16:86:87
1621,3599.77,16.511,d',textedit:///work/_2/m099_108.ly:16:94:95
1622,3602.274,19.011,fis,textedit:///work/_2/m099_108.ly:16:101:102
1623,3604.529,31.15,cis,textedit:///work/_2/m099_108.ly:29:23:24
1624,3604.529,20.511,cis,textedit:///work/_2/m099_108.ly:16:115:116
1625,3607.283,19.011,fis,textedit:///work/_2/m099_108.ly:16:128:129
1626,3609.831,31.15,cis,textedit:///work/_2/m099_108.ly:29:28:29
1627,3609.831,18.511,gis,textedit:///work/_2/m099_108.ly:16:142:143
1628,3614.782,19.511,eis,textedit:///work/_2/m099_108.ly:16:155:156
1629,3618.645,33.15,"fis,",textedit:///work/_3/m109_118.ly:39:2:3
1630,3618.645,19.011,fis,textedit:///work/_3/m109_118.ly:15:6:7
1631,3621.045,18.011,a,textedit:///work/_3/m109_118.ly:7:17:18
1632,3622.845,18.511,gis,textedit:///work/_3/m109_118.ly:15:27:28
1633,3624.645,18.011,a,textedit:///work/_3/m109_118.ly:7:39:40
1634,3626.445,29.65,fis,textedit:///work/_3/m109_118.ly:39:8:9
1635,3626.445,18.011,a,textedit:///work/_3/m109_118.ly:15:49:50
1636,3628.245,18.011,a,textedit:///work/_3/m109_118.ly:7:59:60
1637,3630.045,18.511,gis,textedit:///work/_3/m109_118.ly:15:69:70
1638,3631.845,18.011,a,textedit:///work/_3/m109_118.ly:7:80:81
1639,3633.645,19.011,fis,textedit:///work/_3/m109_118.ly:15:91:92
1640,3635.445,18.011,a,textedit:///work/_3/m109_118.ly:7:102:103
1641,3637.245,29.65,fis,textedit:///work/_3/m109_118.ly:39:17:18
1642,3637.245,19.511,e,textedit:///work/_3/m109_118.ly:15:114:115
1643,3639.045,18.011,a,textedit:///work/_3/m109_118.ly:7:114:115
1644,3642.804,28.15,b,textedit:///work/_3/m109_118.ly:40:2:3
1645,3642.804,20.011,dis,textedit:///work/_3/m109_118.ly:16:6:7
1646,3645.204,18.011,a,textedit:///work/_3/m109_118.ly:8:17:18
1647,3647.004,19.511,e,textedit:///work/_3/m109_118.ly:16:27:28
1648,3648.804,18.011,a,textedit:///work/_3/m109_118.ly:8:39:40
1649,3650.604,31.65,"b,",textedit:///work/_3/m109_118.ly:40:8:9
1650,3650.604,19.011,fis,textedit:///work/_3/m109_118.ly:16:49:50
1651,3652.404,18.011,a,textedit:///work/_3/m109_118.ly:8:59:60
1652,3654.204,18.511,gis,textedit:///work/_3/m109_118.ly:16:69:70
1653,3656.004,18.011,a,textedit:///work/_3/m109_118.ly:8:80:81
1654,3657.804,18.011,a,textedit:///work/_3/m109_118.ly:16:91:92
1655,3659.604,18.011,a,textedit:///work/_3/m109_118.ly:8:102:103
1656,3661.404,31.65,"b,",textedit:///work/_3/m109_118.ly:40:17:18
1657,3661.404,19.011,fis,textedit:///work/_3/m109_118.ly:16:114:115
1658,3663.204,18.011,a,textedit:///work/_3/m109_118.ly:8:114:115
1659,3667.01,30.15,e,textedit:///work/_3/m109_118.ly:41:2:3
1660,3667.01,18.511,gis,textedit:///work/_3/m109_118.ly:17:6:7
1661,3669.514,18.011,a,textedit:///work/_3/m109_118.ly:17:17:18
1662,3672.019,18.511,gis,textedit:///work/_3/m109_118.ly:17:27:28
1663,3674.523,19.011,fis,textedit:///work/_3/m109_118.ly:17:39:40
1664,3677.027,26.65,e',textedit:///work/_3/m109_118.ly:41:8:9
1665,3677.027,19.511,e,textedit:///work/_3/m109_118.ly:17:49:50
1666,3679.427,16.011,e',textedit:///work/_3/m109_118.ly:9:59:60
1667,3681.227,16.511,dis',textedit:///work/_3/m109_118.ly:17:69:70
1668,3683.027,16.011,e',textedit:///work/_3/m109_118.ly:9:80:81
1669,3684.827,17.011,cis',textedit:///work/_3/m109_118.ly:17:91:92
1670,3686.627,16.011,e',textedit:///work/_3/m109_118.ly:9:102:103
1671,3688.427,27.65,cis',textedit:///work/_3/m109_118.ly:41:17:18
1672,3688.427,17.511,b,textedit:///work/_3/m109_118.ly:17:114:115
1673,3690.227,16.011,e',textedit:///work/_3/m109_118.ly:9:114:115
1674,3694.994,26.15,fis',textedit:///work/_3/m109_118.ly:42:2:3
1675,3694.994,18.011,ais,textedit:///work/_3/m109_118.ly:18:6:7
1676,3697.394,16.011,e',textedit:///work/_3/m109_118.ly:10:17:18
1677,3699.193,17.511,b,textedit:///work/_3/m109_118.ly:18:27:28
1678,3700.994,16.011,e',textedit:///work/_3/m109_118.ly:10:39:40
1679,3702.794,29.65,fis,textedit:///work/_3/m109_118.ly:42:8:9
1680,3702.794,17.011,cis',textedit:///work/_3/m109_118.ly:18:49:50
1681,3704.593,16.011,e',textedit:///work/_3/m109_118.ly:10:59:60
1682,3706.394,16.511,dis',textedit:///work/_3/m109_118.ly:18:69:70
1683,3708.193,16.011,e',textedit:///work/_3/m109_118.ly:10:80:81
1684,3709.994,16.011,e',textedit:///work/_3/m109_118.ly:18:91:92
1685,3711.794,16.011,e',textedit:///work/_3/m109_118.ly:10:102:103
1686,3713.593,29.65,fis,textedit:///work/_3/m109_118.ly:42:17:18
1687,3713.593,17.011,cis',textedit:///work/_3/m109_118.ly:18:114:115
1688,3715.394,16.011,e',textedit:///work/_3/m109_118.ly:10:114:115
1689,3719.171,28.15,b,textedit:///work/_3/m109_118.ly:44:2:3
1690,3719.171,16.511,dis',textedit:///work/_3/m109_118.ly:31:6:7
1691,3721.675,16.011,e',textedit:///work/_3/m109_118.ly:31:17:18
1692,3724.179,31.65,"b,",textedit:///work/_3/m109_118.ly:44:6:7
1693,3724.179,16.511,dis',textedit:///work/_3/m109_118.ly:31:27:28
1694,3726.684,31.15,cis,textedit:///work/_3/m109_118.ly:44:13:14
1695,3726.684,17.011,cis',textedit:///work/_3/m109_118.ly:31:39:40
1696,3729.188,30.65,dis,textedit:///work/_3/m109_118.ly:44:18:19
1697,3729.188,17.511,b,textedit:///work/_3/m109_118.ly:31:49:50
1698,3731.692,17.011,cis',textedit:///work/_3/m109_118.ly:31:59:60
1699,3734.196,29.65,fis,textedit:///work/_3/m109_118.ly:44:24:25
1700,3734.196,16.511,dis',textedit:///work/_3/m109_118.ly:31:69:70
1701,3736.7,16.011,e',textedit:///work/_3/m109_118.ly:31:80:81
1702,3739.204,28.15,b,textedit:///work/_3/m109_118.ly:44:28:29
1703,3739.204,15.511,fis',textedit:///work/_3/m109_118.ly:31:91:92
1704,3741.709,15.011,gis',textedit:///work/_3/m109_118.ly:31:102:103
1705,3744.213,28.65,a,textedit:///work/_3/m109_118.ly:44:32:33
1706,3744.213,14.511,a',textedit:///work/_3/m109_118.ly:31:113:114
1707,3746.467,15.511,fis',textedit:///work/_3/m109_118.ly:31:124:125
1708,3750.053,29.15,gis,textedit:///work/_3/m109_118.ly:44:38:39
1709,3750.053,14.011,b',textedit:///work/_3/m109_118.ly:31:137:138
1710,3752.453,17.511,b,textedit:///work/_3/m109_118.ly:24:141:142
1711,3754.253,18.011,a,textedit:///work/_3/m109_118.ly:31:149:150
1712,3756.053,17.511,b,textedit:///work/_3/m109_118.ly:24:151:152
1713,3757.853,26.65,e',textedit:///work/_3/m109_118.ly:44:48:49
1714,3757.853,18.511,gis,textedit:///work/_3/m109_118.ly:31:159:160
1715,3759.653,17.511,b,textedit:///work/_3/m109_118.ly:24:160:161
1716,3761.453,19.011,fis,textedit:///work/_3/m109_118.ly:31:169:170
1717,3763.253,17.511,b,textedit:///work/_3/m109_118.ly:24:169:170
1718,3765.053,19.511,e,textedit:///work/_3/m109_118.ly:31:179:180
1719,3766.853,17.511,b,textedit:///work/_3/m109_118.ly:24:179:180
1720,3768.653,29.15,gis,textedit:///work/_3/m109_118.ly:44:61:62
1721,3768.653,20.011,d,textedit:///work/_3/m109_118.ly:31:189:190
1722,3770.453,17.511,b,textedit:///work/_3/m109_118.ly:24:188:189
1723,3774.177,28.65,a,textedit:///work/_3/m109_118.ly:45:2:3
1724,3774.177,20.511,cis,textedit:///work/_3/m109_118.ly:25:6:7
1725,3776.577,19.511,e,textedit:///work/_3/m109_118.ly:32:17:18
1726,3779.081,32.15,"a,",textedit:///work/_3/m109_118.ly:45:6:7
1727,3779.081,19.011,fis,textedit:///work/_3/m109_118.ly:32:27:28
1728,3781.585,31.65,"b,",textedit:///work/_3/m109_118.ly:45:13:14
1729,3781.585,18.511,gis,textedit:///work/_3/m109_118.ly:32:39:40
1730,3784.09,31.15,cis,textedit:///work/_3/m109_118.ly:45:18:19
