pitch,channel,on,off
63,0,26.387741528971354,26.512801915364584
52,1,26.512801915364584,26.762922688151043
68,0,26.512801915364584,26.637862301757814
64,0,26.637862301757814,26.762922688151043
52,1,26.762922688151043,27.0130434609375
68,0,26.762922688151043,26.88798307454427
63,0,26.88798307454427,27.0130434609375
68,0,27.0130434609375,27.13810384733073
64,0,27.13810384733073,27.26316423372396
52,1,27.26316423372396,27.513285006510415
68,0,27.26316423372396,27.38822462011719
62,0,27.38822462011719,27.513285006510415
52,1,27.513285006510415,27.763405779296875
68,0,27.513285006510415,27.638345392903645
64,0,27.638345392903645,27.763405779296875
52,1,27.763405779296875,28.013526552083334
68,0,27.763405779296875,27.888466165690105
62,0,27.888466165690105,28.013526552083334
52,1,28.013526552083334,28.26364732486979
68,0,28.013526552083334,28.138586938476564
64,0,28.138586938476564,28.26364732486979
52,1,28.26364732486979,28.51376809765625
68,0,28.26364732486979,28.38870771126302
62,0,28.38870771126302,28.51376809765625
69,0,28.51376809765625,28.63882848404948
64,0,28.63882848404948,28.76388887044271
52,1,28.76388887044271,29.014009643229166
69,0,28.76388887044271,28.888949256835936
61,0,28.888949256835936,29.014009643229166
52,1,29.014009643229166,29.264130416015625
69,0,29.014009643229166,29.139070029622395
64,0,29.139070029622395,29.264130416015625
52,1,29.264130416015625,29.514251188802085
69,0,29.264130416015625,29.389190802408855
61,0,29.389190802408855,29.514251188802085
52,1,29.514251188802085,29.76437196158854
69,0,29.514251188802085,29.63931157519531
64,0,29.63931157519531,29.76437196158854
52,1,29.76437196158854,30.014492734375
69,0,29.76437196158854,29.88943234798177
61,0,29.88943234798177,30.014492734375
69,0,30.014492734375,30.13955312076823
64,0,30.13955312076823,30.26461350716146
52,1,30.26461350716146,30.514734279947916
69,0,30.26461350716146,30.389673893554686
59,0,30.389673893554686,30.514734279947916
52,1,30.514734279947916,30.764855052734376
69,0,30.514734279947916,30.639794666341146
64,0,30.639794666341146,30.764855052734376
52,1,30.764855052734376,31.014975825520832
69,0,30.764855052734376,30.889915439127606
59,0,30.889915439127606,31.014975825520832
